Title,Year,Country,Characters,Gender,Dialogues,Playability
Elder Scrolls Oblivion,2006,US,Big Head,Male,"['A new face in the Isles. Brings the Fork, perhaps?', 'The Gatekeeper is no more. The Fork is missing. These are difficult times.', 'The Resonator of Judgment sings again! Singing, singing!', 'Thadon with his Chalice. No Fork for Big Head. Songs of sadness.', 'Conspiracy in the House of Dementia. Sad, sad songs. Songs of missing things.', 'The Torch relit! It sings of things returned!', 'Dementia has a new ruler! Perhaps a new fork for Big Head as well!', 'Mania has a new ruler! Perhaps Big Head will hear songs of good fortune as well.', 'Passwall attacked by Order. In all the destruction, no sign of the Fork.', 'Gatekeeper at the Gates! Singing songs of gatekeeping!', 'Armies of Our Lord are singing again! Bells ringing! Singing! Singing!', 'Where is Our Lord? Does he go to get the Fork?', 'Order is defeated! Triumph for us all! Songs of gladness!', 'Songs of forks follow you.', 'Happy Big Head for having spoken to Lord Sheogorath!', 'Sing for Big Head.', 'Our Lord comes singing! Songs for Sheogorath!', 'The Fork! Songs of bringing? The Fork for Big-Head?', 'The Fork for Big Head. Oh, where has Master put the Fork? It sings alone. Far from home. Sad, sad Fork. Sad, sad Big-Head.', 'Sing to Big Head. Sing to him.', 'So many forks. Not the True Fork. Only it sings. Have you the Fork for Big Head? Fork that sings? Fork that rings?', 'Pretty, pretty forks. Singing sad, sad songs. Do you hear them?', 'Singings and ringings to you, Lord Sheogorath.', 'You have the Fork? I hear it singing so close? Songs of such closeness! Songs of almostness! ', 'No Fork for me? Very sad Big-Head. Sadsadsadsad. Come back when it sings to you. Songs of returning.', 'You bring the Fork! Happy day! The blind shall see! The lame shall walk! The short shall tall! Forks for all!', 'Big-Head names you friend! Songs of friendship! Songs of ship-friends! Presents for you! Presents on Hatching Day!', 'Big-Head was hatched, but his brother was not! Presents for egg-friend! Almost forgot! Selfish Big-Head. Shellfish Big-Head!', 'Big-Head knows secrets. Secrets of learning. Alchemy, Sneaking, and stabbing with Blades! Which will you learn?', 'It went away. But it will come back! It always comes back! It is close. Big-Head can hear it! The Fork of Horripilation!', 'Hear it singing! Songs of home! It comes again. It brings presents! It is not present. Soon it will be!', 'You will find it! Bring the Fork! Hear the music. Music of toads. Music of roads! Sing to yourself, so all can hear!', 'Find the Fork! Bring it to Big-Head! Sing it to Big-Head!', 'The Fork! The precious, precious fork! Hear how it sings to Big-Head! Beautiful, perfect Fork of Horripilation!', 'But it is gone. Gone, gone, gone. No more singing. No more ringing. Taken from Big-Head, never returned.', 'That is when Big-Head came here. Master brought me! Whispered shouts into my ear! Songs of Madgods! Songs of bad gods! Softly, Master. Softly.', '""Poison"" is ""potion"" spelled differently. Both come in bottles, but one is good to drink! Singing potions! Ringing potions!', 'The secret to sneaking is not to be seen. Empty rooms. Empty tombs! Sneak in the dark, though the blind man can see you.', 'Big Head knows a secret about blades. Point them out, never in. Blade is out - poke, poke, poke! Kill the grandpa netch!', 'Talk to the beggar! Talk to Bolwing! He knows secrets, but no one can hear them. No one but Big Head.', ""Take Big Head's charm! Listen to Bolwing! His tongue is tied, but his mind is unraveled! He'll tell you the secret. Who has the Fork?""]",NPC
Elder Scrolls Oblivion,2006,US,Bittneld the Curse-Bringer,Male,"[""It's been a long day. Quite pleasant to look forward to seeing you here."", 'I really must thank the one who recommended you -- and the Grey Mare. Always a splendid feast for my spirits. And the food is good, too.', ""After a long day up at the castle, it's refreshing to spend a time with someone as charming and thoughtful as you."", ""I'm Bittneld the Curse-Bringer, captain of the Chorrol Guard. What can I do for you?"", ""Well, that's just my opinion."", 'Emfrid? She owns the Grey Mare, right? Huh. I go to the Oak and Crosier. ', ""I'm a captain, you see, and the Oak and Crosier serves... a better class of people..."", 'Listen to me. I sure sound like a snob. Snooty, in fact, and not very nice.', ""Thanks. That's a very good suggestion. I think I'll stop by the Grey Mare, and perhaps pay my respects to this Emfrid woman."", ""You shouldn't have. That's very kind of you."", 'Really? How thoughtful.', 'Just between the two of us, I wish the Countess would worry a bit more about the security of the city and a bit less about her damned painting.', ""There are a lot of fine-looking women in Chorrol. But they're all... kind of snooty. And not very nice."", ""There are a lot of fine-looking women in Chorrol. But they're all... kind of snooty. And not very nice."", ""I'm sorry, I wasn't in that evening. I was making my rounds of Chorrol."", 'The only odd occurrence lately was with Chanel. I have seen her spending a lot of time in the West Tower.', 'When I asked her about it, she said it involved her spell research. I suppose at the time it sounded good enough for me.', 'The investigator the Countess hired failed to find the thief. I almost feel bad for her.', 'Things seem back to normal now. Glad the painting was recovered.', ""Countess Valga is up in arms about the painting being stolen. We're supposed to keep an eye on things until it's found."", 'I hate when the Countess gets angry. No liquor rations for us.']",NPC
Elder Scrolls Oblivion,2006,US,Blanche Mastien,Female,"['The Ring guides us all.', 'We kiss the Ring.', 'You have failed Namira. Cursed forever are you.', 'Namira is pleased, foul one. May your days be filled with the hurtful stares of others. Dwell joyously in filth and squalor.', 'You have been given a task by Namira? Truly, you are terrible in my eyes. Disgusting and foul. Blessed are you.', 'You have been told to approach the shrine. Perhaps Namira will find favor in you.', ""Don't talk to me. Talk to the one in the robes.""]",NPC
Elder Scrolls Oblivion,2006,US,Blue Team Gladiator,Male,"['Farewell, my friend. May your blade always strike true. And first. He he.', 'Well met!', ""Oh, hey there! Nice to make your acquaintance. I'm... Well, my name's not important, really. I'm a combatant in the Arena. Gladiator rank."", ""Hey, there, Pit Dog! How's life treatin' ya?"", ""Good to see you, Brawler. Your training's going well, I hope?"", ""You're at Bloodletter rank now, right? I caught your last match. Those were some pretty impressive moves!"", 'Myrmidon! Good to see you!', ""I've been watching you fight, my friend. It's a good thing we're both on the Blue Team, 'cause I sure as blazes wouldn't want to go up against you! "", ""You did it! You made it to Gladiator rank, same as me! Here's to a long, successful career, my friend!"", ""I saw your match against the Breton. You're a Hero now! I... I'm still in training, but I'll get there too! Anyway, Congratulations!"", ""By Shinji, you did it! You beat them all! You're a Champion! My friend, you have brought honor to the Blue Team in ways I can't even describe!"", 'You... You killed Agronak. The Gray Prince is... dead. He... He was my friend, my mentor... Congratulations, Grand Champion. Hope it was worth it.', ""That's Ysabel. She's sort of the Arena den mother. She handles the logistical stuff, as well as the training of the Grand Champion."", 'Who is Gaiden Shinji? Are you serious? ', 'Gaiden Shinji was the first Arena Blademaster. It was he who oversaw construction of the Arena, back in the First Era. The Arena was... his dream.', 'To this day, an Arena combatant lives by Shinji\'s credo: ""The best techniques are passed on by the survivors."" To be the best, learn from the best.', 'Ironically, Shinji himself was killed, shortly after the Arena was completed. Even he could not survive the Thirty-Year Siege of Orsinium.', ""That's Owyn. He is in charge of the Arena. Arranges the fights, trains combatants, that sort of thing. Been that way since Gaiden Shinji."", ""The Arena is the bloody jewel of the Imperial City. It's where all the best fighters from all over the Empire come to test their skills."", ""If you think you've got what it takes, go talk to Owyn, the Blademaster. You'll find him in the Bloodworks, day and night."", ""But stay away from Ysabel, the Battle Matron. She doesn't deal with combatants, unless they want to challenge the Grand Champion."", ""It's our home away from home, isn't it? I guess you could say the Blademaster and Battle Matron are our mother and father, huh? Ha ha ha ha ha!""]",NPC
Elder Scrolls Oblivion,2006,US,Boderi Farano,Female,"[""Thief! I will get Hrormir's Icestaff from you, dead or alive!"", ""I'll teach you to steal from the Arcane University!"", ""Yes. I'm Boderi Farano, Mages Guild. You want Advanced Training in Mysticism? I think I can fit you in..."", 'Other arcane trainers in the City? Just one. Dovyn Aren. In the Market District. Basic instructor in Alteration.', 'Go to the Leyawiin Guild hall, and speak with Dagail. She can train you further.', 'If you seek additional training, I cannot help. Dagail, however, knows more than anyone in Cyrodiil. You can find her in the Leyawiin Guild hall.']",NPC
Elder Scrolls Oblivion,2006,US,Bogrum gro-Galash,Male,"[""I'm Bogrum Gro-Galash, your host at the Lonely Suitor Lodge. It may not look like much outside, but that's just the weathered Bravil look."", 'A local woman, Ursanne Loche, has a missing husband. She might appreciate some help from someone like you.', ""You've got what 10 gold will buy you. I never said it'd be a palace."", ""Yeah, I've got a room. 10 gold for the night. You sure you want it?"", ""It's upstairs on the top floor. Only room I've got. I think both beds should be clean enough, so use whichever you prefer."", ""I'm not running a charity here, you know? I need the gold, so you come back when you actually have it.""]",NPC
Elder Scrolls Oblivion,2006,US,Boldon,Male,"['How could the Nine let this happen? Are they angry with us?', ""I've looked everywhere. Perhaps she's still in Kvatch, in a basement, hiding?"", ""I'm just tired. I can't face it. I have to start over, from nothing."", ""Kvatch is finished. There's nothing left."", ""I'm just lucky to be alive."", ""I just can't sleep. I lie down and close my eyes, but I can't stop thinking about it."", ""It's the smell, really. Smoke and fire. And something worse. In the ruins."", ""You're the one who closed the gate? Thank you."", 'What do you want?', ""If you mean the priest, I don't think he made it out of the city. Very few of us did."", ""But Savlian Matius might know more. He's in charge of the city guard that are defending the camp."", ""You'll find him at the barricade at the top of the road. He's still trying to hold what's left of the Guard together."", 'Late at night, while we were all asleep, a door to Oblivion opened.', 'Daedra came out and set fire to the town. Many people died, but some got out alive.', 'We are from Kvatch.', ""Gods. I don't even notice any more. I guess you can get used to anything."", ""I know what you're talking about. I don't even try. I just keep going until I drop."", ""I'm angry. I want to stay angry. That anger keeps me going."", ""Don't forget. Camoran Usurper burned Kvatch, too. Kvatch was rebuilt from ruins once before, and she'll do it again."", ""Don't give up. You're not alone. And the chapels and the Elder Council will help us. It just takes time."", ""It's possible. Or maybe she got out, and she's looking for you, too?"", ""I don't know. What could we have done to deserve this?""]",NPC
Elder Scrolls Oblivion,2006,US,Bolor Savel,Male,"['You would dare to approach the King of Worms?', 'If you seek an audience with His Grace, you must open this door. I hold the key, and I will die defending it.']",NPC
Elder Scrolls Oblivion,2006,US,Bolwing,Male,"[""I try not to burden myself with news of the current goings-on. It gets to be rather distasteful at times. Don't you think?"", 'Fribble! Just Fribble!', 'Take care! Come back for a chat whenever you have the chance.', 'Gal bursten it.', ""Please don't go! I have no one else to talk to."", 'Greetings and salutations!', 'Rany Roo! Rany Roo!', 'I saw the Zaxer. And I magged it too. Aw, fribble!', 'Tell the daen! Tell the daen! Karn sky is relfing.', ""Why can't they understand me?"", ""Fribble, just frib... Wait. You can understand me? Lovely! It's been too long since I was able to have a nice chat with someone."", ""What a pleasant surprise. Previously, it was only poor Big Head who seemed to understand me. And he's always in such a lather about that Fork."", ""I'll Kalicrak the Findoo. I will. You Terratet it!"", ""Why does everyone in this city look at me like I'm speaking gibberish?"", ""You're the only one who understands me, and you'd think me a traitor? You disappoint me, friend. I'll take my leave now."", ""Naryan that! I'll balitoe before I krayble."", 'Grundy obelisks! Always tetterating knights and festars. Use the dookas to fix them.', ""Dark-dark. We've been yinging a zeffle."", 'Give them gargen to emeet with.', 'They die quickly if you jejinak them. Jejinak! Jejinak!', 'Foul tergens they are. Heffin all of them.', 'Sendockle the Klen. Do you understand? The Klen!', ""Gorble. Can't you hear them gorbling?"", 'Ah, yes. The Fork of Horripilation. I have heard rumors about it. It appears that Lord Sheogorath has returned it to the Isles.', 'Not surprising, I suppose. He does enjoy his toys. Last I heard, some Heretics had gotten hold of the item in question.', ""Unfortunately, it seems to be an item of great importance for some of the Zealots as well. They've been fighting over it for some time now."", ""Anything I can do to help you. Really, you should speak with Uungor. He doesn't want to be here, anyway. Poor fellow believes himself sane!"", ""I'm sure it will be sufficient. Poor, poor Uungor. So misunderstood. And, I know what that's like. Good luck in your endeavor, my friend."", 'Friend no dorpidity? Communce to Uungor. Uungor communces he no deliriotic, that he mented fine. But Uungor is very deliriotic. Oversit me? ', 'Uungor communces he ""bye-bye."" Communce with Uungor. Are you identing me? Communce with Uungor! Give friend dorpidity in Uungor\'s dormitiloo.', 'You...you can! Bless you, My Lord! I should have known that you of all people would be able to understand me!', 'Have zickle to it. Nobody does rebby zickles any more.']",NPC
Elder Scrolls Oblivion,2006,US,Bongond,Male,"['I run the North Country Stables. Are you interested in a horse?', 'I run the North Country Stables.', ""I don't have any horses for sale right now. You bought our last Chestnut horse."", ""That's all I know about Kvatch."", ""Really? With your own eyes? Damn. So we've got real trouble. And no emperor. That's real bad."", ""From what I've heard, Kvatch is gone. Completely. Burned to the ground."", ""It's all rumor, sure. I haven't seen it. But I haven't heard anyone say otherwise."", 'What a pity. If you change your mind, we have a fine selection of Chestnut horses.', 'There are no finer Chestnut horses to be found anywhere in Cyrodiil. They are not as hardy as most, but only the Black horse is faster.', ""Too bad. You won't find a better Chestnut horse anywhere in Cyrodill."", 'I knew you had a good eye for horses! Go out to the stables. Nardhil will have the Chestnut saddled and ready for you.']",NPC
Elder Scrolls Oblivion,2006,US,Borba gra-Uzgash,Female,"[""Take whatever you want! Just don't hurt me!"", ""Borba gra-Uzgash. We've got everything the adventurer needs. I'm an old adventurer myself, and I know what's wanted."", ""I'm retired from adventuring... but you might try the old mine they call 'Rickety Mine' out east along the Blue Road."", ""Another possibility in that direction might be Kemen. It's an old Ayleid ruin."", ""You might also look at Quickwater Cave to the north. I cleared it out, but I haven't been there in years. It might have new tenants."", 'A shrine to Azura lies in the Jerall Mountains, far to the north, towards the Skyrim border.', ""And I think there's a shrine to Boethia high in the Valus Mountains southeast of Cheydinhal.""]",NPC
Elder Scrolls Oblivion,2006,US,Borissean,Male,"['Borissean. Master Spellmaker for the Mages Guild. Guildsmen, only, of course.', ""What? There's a city out there? You don't say. What good is it, eh? Dirt. Horses. Idiots. Be my guest."", ""Gaspar and I have learned a great many spells over the years. Once you''ve learned them, you can use the knowledge to create your own.""]",NPC
Elder Scrolls Oblivion,2006,US,Boroneth,Female,"['Good hunting, Hide-Wearer.', 'All honor to the Hide and the Wearer.', 'Greetings, favored of Hircine.', 'You have been graced with the presence of Hircine. Do not fail him, lest you be hunted for the rest of your days.', 'You have been told what you need to know. Your path is now your own.', 'This ground is sacred. Show respect.']",NPC
Elder Scrolls Oblivion,2006,US,Bothiel,Female,"[""Thief! I will get Hrormir's Icestaff from you, dead or alive!"", ""I'll teach you to steal from the Arcane University!"", 'Welcome to the Imperial Orrery.', 'Hello there. Is there something I can do for you?', ""Welcome to the Orrery. I'm Bothiel, and the Orrery is my baby."", ""I'm afraid I've told you all I can about it. I'm sorry I couldn't be of more use."", 'Revenant, you say? And it represents something in the Heavens? It sounds familiar. Let me think...', 'Ah, yes! Now I remember!', 'Falcar was here some time ago, asking about just such a thing. Said it was for research. He had a large sheaf of notes with him about it.', ""I'm afraid I didn't have any more advice for him than I do for you. With the Orrery in such a state of disrepair, I have no point of reference."", ""Falcar did leave this behind; I think it fell from his notes as he left. I didn't pay it much attention, but perhaps it will be of use to you."", ""The orrery here is the only one in Cyrodiil. There's one more in Hammerfell... the old one at Stros M'Kai."", ""I've heard things, to be sure, but I don't really know anything about them."", 'Is it true that some of our guildmates were killed? Oh, how horrible!']",NPC
Elder Scrolls Oblivion,2006,US,Brag gro-Bharg,Male,"['Not bad.', 'Show me to them.', 'Okay.', 'Nice.', 'Ready?', 'About time.', 'That was some good goblin bashing. What else you need?', ""Right. Let's get to bashing some goblin skulls."", ""You're the one with the weapons shipment, right? Let's talk about that."", 'Good that you made it. You should talk to Rienna.', 'Lots of them dead, just like it should be.', 'Only good goblin is a dead goblin. I like dead goblins.', ""I'm good, I suppose. I've got this sword. It's better than nothing. Let's go bash in some goblin skulls!"", ""I'm good. I've got this hammer... to bash in some goblin skull!"", ""Good. I need a weapon. But it doesn't look like you have any! Go get them. And quick."", ""Good. I need a weapon. I'm looking forward to bashing some skulls in."", ""Good. I need a weapon. I'm looking forward to bashing some skulls in."", ""Good. I need a weapon. I'm looking forward to bashing some skulls in."", ""Good. I need a weapon. I'm looking forward to bashing some skulls in."", ""A sword isn't the worst thing in the world. Too bad you don't have one! Come back when you have a weapon for me!"", ""A sword? You don't even have one!"", ""A sword, huh? Hmm... good enough for me. I'll split scalps instead of bash skulls."", ""I'd love a hammer. Too bad you don't have one! Come back when you have a weapon for me!"", ""I'd love a hammer. Too bad you don't have one!"", 'A hammer! Excellent! Good for bashing in puny goblin skulls!']",NPC
Elder Scrolls Oblivion,2006,US,Bralsa Andaren,Female,"['I have nothing to teach the likes of you.', 'What are you doing here? What do you want?', ""Begone, stranger! I have business with Kynareth's shrine, and I will not be disturbed."", 'Go away, stranger. You frighten the animals, and make my work more difficult.', 'Very good.... Very good indeed. The Creators shall take notice soon enough, and then they shall have me to deal with!', 'You have done your part, so I shall do mine. What I know I will teach you.', 'You have not done that which I ask. Kill the bears and bring me their hides. Then I shall do as you ask.', 'You seek training? If I were to aid you, you would first have to assist me. I would strip the Creators of their works... you will help with this.', 'Bring me 20 bear pelts, as proof that you have helped tear nature asunder. Then we shall speak of spells and teaching.']",NPC
Elder Scrolls Oblivion,2006,US,Bremman Senyan,Male,"['You should hasten to Castle Cheydinhal.', 'I never want to see one of those gates again.', ""We should continue for Farwil's sake."", ""Let's keep moving."", 'Please help us.', 'Good journey to you.', 'Until we meet again.', 'Thanks to you, Cheydinhal is safe.', ""It's good to set my foot upon the soil of my home."", 'What a horrible turn of events.', ""Strange... with all the lava, you'd think I'd be warm, but all I feel is a bone-chilling cold. Perhaps it's fear..."", ""I fear we're in over our heads."", 'Ahh... help at last.', 'A hearty hello to you. So good to see you again!', 'Hello.', ""Thank you for getting me out of that cursed place. 'Tis ashame Farwil didn't make it. At least he died doing what he loved."", 'Thank you for getting me out of that cursed place.', ""Ah! Cheydinhal... it's good to see its walls again."", 'All this, and now Farwil is dead. Oblivion is truly cursed. Make sure you take his signet ring to bring to the Count. He would want proof.', ""Even if Farwil doesn't say it, we appreciate that you're here."", ""It's good to see a friendly face. I feared we'd never see anyone from Cyrodiil again."", ""I know you must have many questions... speak with Farwil and he'll answer them for you."", ""What's wrong with you? Farwil may have been a pain in the rear, but that was no reason to slay him!"", 'How good to see you again, fellow knight.', 'How can I assist you today?', ""Yes, I am a member of the Knights of the Thorn. Or what's left of them anyway."", 'If you want to hear the tale, I suggest you talk to Farwil, our commander.', ""It's a shame Farwil is gone. Although he was boastful and aloof, at least he treated me as an equal. I shall miss him."", 'Perhaps in the future, Farwil will learn patience and careful planning before dragging us into a situation like that again.', ""There isn't much more to say. He'll be missed. We'll have to inform the Count... if we get home."", ""Don't judge Farwil too harshly. Most of what he says is... fabricated. But he's young, and therefore quite brash and inexperienced."", ""All he wants to do is please his father. I've known him since he was a lad, and fighting to defend Cheydinhal is in his heart."", 'I just wish his heart was bigger than his hubris.', ""It's ashame Farwil is gone. Although he was boastful and aloof, at least he treated me as an equal. I shall miss him."", 'Perhaps in the future, Farwil will learn patience and careful planning before dragging us into a situation like that again.', ""He should be around somewhere. If he's not in the lodge, I'd try looking for him in Cheydinhal."", 'The gate has been closed. Finally, thanks to you, the Knights have a real victory on their hands.', ""I'm sure you wish to hear the real story rather than Farwil's version."", 'Not long after the gate opened, Farwil decided an assault was in order. We charged inside, and promptly met resistance.', ""Three of us were cut down in the first wave. We pressed on, at Farwil's behest. At the base of the citadel, we met a larger second wave of foes."", 'We lost two more in that skirmish, as well as Farwil and I being wounded badly. It was at this point we considered retreat.', ""We found the way back blocked by more daedra. So we were stuck here until rescued by you. It's just like Farwil to leap before he looks."", 'Had we brought a City Watch contingent, we might have taken the sigil stone with minimal losses. Instead, Farwil wanted to prove his point.', ""The City Watch and the Knights of the Thorn are always at odds. They think we don't have what it takes, and Farwil wanted to show them."", ""Perhaps we're all to blame. But that's not important right now. We must complete our journey and get that stone. Please help us."", ""Strangest thing. One minute we're inside Oblivion, and the next thing I know we're back here and the gate falls apart. How odd.""]",NPC
Elder Scrolls Oblivion,2006,US,Brevi,Female,"['Shhh. The walls have ears!', 'I hear that in light of recent events at the palace, Anya Herrick is more loyal to Syl than ever. In fact, she rarely leaves her side!', ""Do you take me for a fool? How do I know you aren't acting as an agent of Dementia?"", ""Well, I've heard that recent events in Syl's court have made Kithlan a bit disillusioned with its leadership. But you didn't hear that from me."", ""Yeah, sure. Like I'm going to say something about Syl's court to the likes of you!"", ""If I were you, I'd check with Thadon's Steward, Wide-Eye."", 'You can usually find her roaming around New Sheoth, or spending a lot of time on the palace grounds.', 'All I can tell you is Syl is rarely seen in public, and her staff takes care of the day-to-day activities.', ""I'd check with Anya Herrick, her Courtier, and Kithlan, her Steward. Maybe they can help you.""]",NPC
Elder Scrolls Oblivion,2006,US,Brielus Gawey,Male,"[""I'm Brielus Gawey. And no, we don't sell horses. But we do eat well. The stables are owned by an Orc. And you know... Orcs and horses."", 'Sure. Some folks here think horses are for riding. Then again, some of us are Orcs. Snak gra-Bura, she prefers eating stew to riding horses. ']",NPC
Elder Scrolls Oblivion,2006,US,Brithaur,Male,"['Newcomers are entering the Shivering Isles. With new people comes new treasure!', ""They're saying that the Gatekeeper has been killed. Was it you? Did you do it? Did you get anything good from him?"", 'The Resonator is fixed again. What a shame. I looked forward to meeting new people. They always have such nice things.', ""Thadon has his Chalice back. I wonder if he'll let me take a look at it...."", ""I once met Herdir after a misunderstanding about some candlesticks in Syl's great hall. He's not a bad fellow, actually. "", 'The Torch is relit. Wonderful. Just makes it a bit tougher to sneak around.', ""It's a shame Syl's gone. She didn't pay a lot of attention to what was going on."", 'Thadon gone.... I wonder if his quarters are still guarded.', 'Did you hear? The Fringe was attacked! How horrible!', 'The Gatekeeper has been rebuilt. I wonder if I could get a little piece of the old one.', 'The armies of Sheogorath march again!', 'Sheogorath is gone? If he is gone, then who is watching us?', 'Do you know the best part about the end of a war? Picking the bodies clean of their treasure.', 'Finally! My collection is complete!', 'Excuse me, I have important things to do.', 'Be careful around here.', 'I thought we were done speaking.', 'You sure took your time.', 'You looking for me?', 'You got a problem?', 'Why look at you! ', 'My collection is complete! My collection is complete! Glory days! Wheeeeee.', 'So, you have the pearls? Or perhaps any other things of value I can have -- I mean, hold for you?', ""Well, hello there. It's good to see such a well-equipped individual as yourself around these parts."", ""But you look tired. Carrying all that gear will do that to you. I'd be glad to shoulder some of the burden... relieve you of that expensive stuff."", 'Or is there something else I can take from -- I mean, help you with?', ""Why, hello there! I'm Brithaur! It's a pleasure to meet someone who doesn't judge me so harshly. The people here, they have some ideas about me."", 'But you, you seem so pleasant! And dressed so well! You must have a very full purse. Very full indeed. You are a very fortunate soul.', ""Well, I've got to be going -- many treasures to find around here, yes indeed! We'll speak again, I'm sure!"", ""It's you again! I'm so pleased to see you! Look at what you have! Is this new? Let me get a closer look! Exquisite!"", ""It's you again! I'm so pleased to see you!"", 'How can you do that to me? Of all the nerve!', 'Oh thank you! My collection is finally complete!', 'Well, my thieving days have finally come to an end. I promise never to set foot in any of the shops in Crucible ever again.', ""Tell everyone not to worry, I won't be bothering them any longer."", 'Just what are you trying to pull?', ""They're perfect! Perfect!"", 'You have them? Please, please! Hand them over!', 'Beautiful gems, they are. They can be found all over the Shivering Isles in treasure chests and the like.', ""I know what people say about me. I'm not completely stupid, you know."", ""It's just that I like to collect things. All sorts of things. Shiny things, valuable things. I can't help myself."", ""My collection is almost complete. All I need are five Flawless Pearls and I'm done. How hard could that be?"", 'Oh, how could anyone have a problem with me? Come now!']",NPC
Elder Scrolls Oblivion,2006,US,Brodras,Male,"[""Brodras of the Fighters Guild. I don't do contracts much. Mostly I'm a trainer. Heavy Armor."", ""And look. No jokes about the Heavy Armor, eh? Not every Bosmer sneaks around with bows and arrows. I'm as tough and beefy as any Orc. Got it?"", ""Blackwood Company's a problem. Not for me. I mostly do training. But we don't see many contracts in Leyawiin guildhall. Blackwood gets them all."", ""Well, you sorted out the Blackwood boys, all right. Nice work. Now maybe we'll see a little more guild contract work here in Leyawiin.""]",NPC
Elder Scrolls Oblivion,2006,US,Brokil gro-Shatur,Male,"[""Brokil gro-Shatur, Lord High Warden of the Taps, Gilgondorin's most prized customer. I taste everything. Over and over. And over again..."", ""It is a terrible responsibility, being Bravil's First Citizen of the Ale Tub, but I suffer under the burden like a Sure-Green Orc.""]",NPC
Elder Scrolls Oblivion,2006,US,Bronsila Kvinchal,Female,"[""Someone said the Bloated Float mysteriously departed from the docks and then returned. I didn't know she was even seaworthy!"", ""No sir. Please don't hurt me."", 'We have to stay in our homes while the Watch searches for the Gray Fox.', ""You're the Gray Fox! Thank you for everything you've done to help us here in the waterfront."", 'The Imperial Watch has imposed a curfew. We have to remain in our homes until they catch the Gray Fox.', ""I'm Bronsila Kvinchal. And I'm so sick of that Vlanarus, I could scream."", ""I've worked on the docks as long as Vlanarus, but he thinks he's the expert. He's always looking over my shoulder, do it this way, do it that way.""]",NPC
Elder Scrolls Oblivion,2006,US,Brotch Calus,Male,"['Brotch Calus, Alchemist. Advanced Training, available by appointment.', ""I'm retired from public practice. I only take students in Alchemy to support my hobbies."", ""Sinderion in Skingrad is the elf you should speak with. He's a very talented Alchemist."", ""You're beyond what I can teach. You might think about consulting Sinderion; he knows more about Alchemy than I do."", ""Head to Skingrad, and visit the West Weald Inn. I believe he's currently employed there. In the wine cellar, in fact.""]",NPC
Elder Scrolls Oblivion,2006,US,Brother Hjar,Male,['I have no idea what you are talking about.'],NPC
Elder Scrolls Oblivion,2006,US,Brother Holger,Male,"['There are torches in the barrel.', ""Are this month's silks ready?"", ""I really shouldn't be telling you this, but I know you are trustworthy."", ""The blind monks in the catacombs guard the stone. It's said to have magical powers."", ""Don't tell Hridi I said anything. I could be banished for telling you."", ""Who is this Savilla? A former lover perhaps? I don't know anyone by that name."", ""Okay, okay, I'll show you. But only because you are my dear friend. Follow me."", ""Please be discreet and don't bother the other monks."", ""I can't reveal that! It would be far to dangerous. I don't know you that well.""]",NPC
Elder Scrolls Oblivion,2006,US,Brother Hridi,Male,"[""I've never heard of it. Why do you ask?""]",NPC
Elder Scrolls Oblivion,2006,US,Brother Piner,Male,"['Gods blood! They came out of nowhere. Have you seen Grandmaster Jauffre?', 'Come on! We need to help the Grandmaster!', 'Poor Prior Maborel. He was dead when I came outside. Who could have done this?', ""Thanks for your help. I didn't think any of us were going to survive the attack."", 'Excuse me. Can I help you? Are you looking for Prior Maborel? Or Jauffre?', ""Welcome, good citizen. I'm Brother Piner, and this is Weynon Priory. A monastery. Can I help you?"", 'He sleeps with us here in the Priory House.', ""Oh. Yes. He'll be in the Priory House somewhere."", 'Brother Jauffre? He should be in the Priory House, I think.', ""If he's not in the Priory House, you may find him praying in the chapel."", 'The Blades are closely linked to the Order of Talos. We both serve Talos, of course, and many of our brothers are former Blades.', 'I myself was training as a Blade when I received the call to serve Talos in a different way.', 'Like members of my order, the Blades are devoted to the divine Talos. We honor them for their dedication and devotion.', ""We're a Nine Divines priory dedicated to the Order of Talos. Lord Talos teaches us to be prepared to protect his people in peace and war."", ""I'm on night watch here, in case someone needs the chapel, or wants to talk... or has mysterious business, like you."", ""I was just writing a letter to my mother. She's quite upset by the assassinations."", 'Well, I must be going. Take care.', 'I spoke to him yesterday. He seems rather concerned about those boys of his.', ""It looks to be a beautiful day here at Weynon Priory, don't you think?"", 'Fine. Thanks for asking.', 'Good morning, my friend!', ""It isn't widely known, but many brothers of the Order of Talos are also members of the Blades."", 'Chapterhouses of the Order, like Weynon Priory, provide safehouses for travelling Blades as well as our more public religious functions.', 'Blades who are too old for active service often join the Order as lay brothers.', 'We are honored to have Grandmaster Jauffre, or Brother Jauffre as he prefers, as a resident here.', 'We are a monastic order devoted to divine Talos, who was the mortal Tiber Septim, the founder of the empire.', 'I could use a hand here!', 'Here. Perhaps you will find this useful. One of the books I saved from my Blades training.', ""You go into danger. Jauffre didn't tell us any more than that, but know that our prayers go with you."", 'Quick! He may need our help!', 'We should check the Chapel. Come on!', 'I see. Strange visitors appearing late at night... happens all the time here.', ""Go on. I think you'll find what you're looking for upstairs."", ""I think he's sleeping. But it must be important... go ahead upstairs and wake him.""]",NPC
