Title,Year,Country,Characters,Gender,Dialogues,Playability
Final Fantasy XII,2006,Japan,Brunoa,Female,"[""It can get quite hot here in Giza, but it's not all that bad if you can find a nice spot in the shade. Take care before heading out to the plains. Our children don't leave without making the proper preparations. Neither should you."", ""Don't go out to the plains unprepared. Speak with Arjie before you go if there's anything you need."", ""You've a troubled look, child. What's the matter? Ah, come from Rabanastre seeking a sunstone, have you? As you might have guessed from the name, sunstones contain the power of the sun. You'll often find them used as a source of heat or light. Here we leave all things sunstone to Masyua. You should be able to find her near the dark crystal. Do you see the large black stone behind my tent? That is a dark crystal. You'll not be able to find them outside Giza Plains. The dark surfaces of the crystal drink in the light of the sun."", 'You need a sunstone, yes? Best speak with Masyua about that. She should be just behind my tent.', ""I'm glad to see you were able to find a sunstone for yourself. Heading back to Rabanastre soon, then? Come visit us whenever you like. We will be here until the coming of the Rains."", ""Giza Plains has two seasons, the Dry and the Rains. I don't smell rain on the air ... I'd say the Dry ought last a while longer. You look like you're getting swept up in something big, boy. See it doesn't sweep you away, eh?"", ""They tell me the fallen tree blocking the road to Kerwon was washed away by the Rains. The way south through Starfall Field is open. If you're heading that way, see you're well provisioned before setting out. Changes in the land mean changes in the beasts that walk them."", 'I was walking through the plains several days past when I was overcome by the feeling some great power had been lost. I pray it is no ill omen.', 'Whatever comes to the world beyond the plains, Giza will always be Giza. The sun, the earth, the winds ... if we have these, we have our home.']",NPC
Final Fantasy XII,2006,Japan,Bucco,Male,"[""Everyone sure seems busy today. You, Kytes, Penelo ... Me? Don't worry, I've got my own work to keep me busy. Heh heh. I'm gonna be so rich that – I know! I'll be rich enough to buy an airship! You can ride it anytime you want, Vaan!"", 'Hey, Vaan. I saw you and Penelo together during the parade. You sly dog ...', ""Hey, Vaan. Where've you been? Feel like it's been forever since I saw you last. Hmm, haven't seen Penelo today, now that you mention it. She wasn't in Migelo's, either."", ""Hey, Vaan? I heard ... I heard Penelo was kidnapped. It's not true ... is it?"", ""What's that? Penelo's with you? Phew! I guess all that talk about her bein' kidnapped was just talk. I was worried for nothin'."", ""Hey, Vaan. I haven't seen you around town much lately. And now that I think of it, I haven't seen Penelo around, either ... So ... just what have you two been up to, huh? Heh heh heh."", ""Hey, Vaan. You and Penelo off traveling on your honeymoon? Heh, I'm just teasin' ya. It's just I don't see you two much anymore is all. I know you've got stuff to do that's over my head, and that's okay. Just make sure you come back safe, all right? My mom and dad said they'd come back, but they never did ... I don't want that to happen again, okay?""]",NPC
Final Fantasy XII,2006,Japan,Burrogh,Male,"[""Don' get many visitors down here. Come scavengin' fer odds and ends, have you? I don't reckon you saw whatever caused that terrible racket just now, eh? Hrm. Come crashin' down straight on the stairs? That was the only way out! Guess it's time to start lookin' fer a back door outta this place. What about you? You plan on pokin' 'round these tunnels, best go prepared. I piece together what scraps of this, that, and the other I find into all manner of things. It may be I have somethin' you need."", ""Normally I get supplies I need off'n the caravans come through Nalbina. But Barheim Passage is known to have certain items not easily come by. I knew it weren't safe, but ... well, here I am."", ""You wanna make it outta here alive, best go prepared. It may be I have somethin' you'd want to, uh, purchase, eh?"", ""Normally I get supplies I need off'n the caravans come through Nalbina. But Barheim Passage is known to have certain items not easily come by. I knew it weren't safe, but ... well, here I am."", ""To smithereens, you say!? Then there's nothin' left but to find some other way out through these tunnels. You'll need to get the power workin' again, 'fore that gate'll budge, though. The fuse in that contraption up the stairs is blown ... but this oughta fix it up."", ""Made that tube fuse from parts I found down in these very tunnels. It's good as any you'll find, and better 'an most, mark my words."", ""Don' get many visitors down here. You come scavengin' fer odds and ends, have you? Oh, the way out? It's just back up those stairs -- To smithereens, you say!? Then there's nothin' left but to find some other way out through these tunnels. You'll need to get the power workin' again, 'fore that gate'll budge, though. The fuse in that contraption up the stairs is blown ... but this oughta fix it up."", ""Made that tube fuse from parts I found down in these very tunnels. It's good as any you'll find, and better 'an most, mark my words."", ""What's that? No power in the Passage, eh? Can't say I'm surprised, tunnels as old as these. This gate ain't workin' one, either. Here we go ... try putting this in that contraption up the stairs."", ""Made that tube fuse from parts I found down in these very tunnels. It's good as any you'll find, and better 'an most, mark my words."", ""Looks like that fuse did the trick, but that don't change the fact it's dangerous down here. There's anything you want to be buying, be about it."", ""Normally I get supplies I need off'n the caravans come through Nalbina. But Barheim Passage is known to have certain items not easily come by. I knew it weren't safe, but ... well, here I am."", ""I see you got the gate open. Oughta be able to look fer all manner of ways out, now. While the lights are on, the Passage ain't so bad. But let the charge drop, and some fierce beasts start comin' out in the dark. Openin' this gate probably took the charge down some. That gauge oughta show you how much charge is left. Hrm, 'bout thirty percent to operate somethin' the size of these gates, I'd say. Who knows how many more of these gates they got down here. You look fer these switchboards, you oughta be able to make yer way."", ""Ain't life funny? When I ran into you down in the Barheim Passage, I'd never seen you before, and reckoned I'd never see you again.."", ""Now here we are! Well, you keep up yer scavengin' and I'll keep up mine, heh heh.""]",NPC
Final Fantasy XII,2006,Japan,Bwagi,Male,"['– I was going this way!', ""My brother! A message come from Rabanastre! The Strahl, she's set sail! She leaves straight for the Skycity of Bhujerba!"", ""A tender beatin' ... My specialty!""]",NPC
Final Fantasy XII,2006,Japan,Cabbie,Male,"['S-Sir? Yes, sir!']",NPC
Final Fantasy XII,2006,Japan,Camina,Female,"[""I'm in charge of seeing all the herbs and roots we gather in the plain are properly dried and stored. We use charms made from the herbs to keep the monsters away while we're out. Used a whole lot during the Rains, so we need t' pick more!"", ""Those two must've gotten into a fight again, no doubt about it. That Jinn ... always getting into trouble!"", 'Hmm ...', ""Something's up, but Roaklo and Tott aren't talking. They don't have to, though. It's written all over their faces."", 'Hee hee!', ""Guess what! I saw Jinn off in the south part of the plains – in the Crystal Glade. He was right by a small crystal. I asked if he wanted to come back to camp with me, but he said he still had some work to finish up. The Crystal Glade is to the south of our village. Just head out into Giza Plains and wind your way south. We take breaks in the glade, since monsters seem to stay away from it. I was a little worried because Jinn looked like he might have been hurt, but I was afraid to push him too hard to come back. Now I'm wondering if I did the right thing."", 'I saw Jinn in the Crystal Glade. We take breaks in the glade sometimes, since monsters seem to stay away from it. The Crystal Glade is to the south of our village. Just head out into Giza Plains and wind your way south.', ""Can you believe it? Tott and Roaklo left Jinn to fend off that werewolf by himself! Those little – they're such ... cowards!"", ""Normally you can go down to Kerwon through Giza, but the Rains washed up a tree what's blockin' the path. Maybe the next Rains what come'll wash it away?"", ""The tree what was blockin' the path to Kerwon's finally gone. And it's a good thing, too. Lots of herbs we can't find no other place. Are you goin' to Ozmone Plain? I haven't been too far that way, but the monsters sure look tough."", ""The charms we use to ward off monsters need carynath root, but I can't find any. I can't remember where I put anything these days. I thought I had everything in order, but if I don't find it soon, I'm gonna have to go out and collect some more.""]",NPC
Final Fantasy XII,2006,Japan,Chezelle,Female,"['Ladies and gentleman, allow me to welcome you aboard on behalf of the East Ivalice Company. Your captain for our voyage is Mr. Ranton, with Mr. Nicol his first officer. I am Chief Steward Chezelle. We have cabins available, should you wish to retire for the remainder of our journey. And please, let me know if I may be of any service.', 'Ladies and gentlemen, allow me to welcome you aboard on behalf of the East Ivalice Company. Your captain for our voyage is Mr. Erbna, with Mr. Ardinne his first officer. I am Chief Steward Chezelle. We have cabins available, should you wish to retire for the remainder of our journey. And please, let me know if I may be of any service.', 'Ladies and gentlemen, allow me to welcome you aboard on behalf of the East Ivalice Company. Your captain for our voyage is Mr. Erbna, with Mr. Ardinne his first officer. I am Chief Steward Chezelle. We have cabins available, should you wish to retire for the remainder of our journey. And please, let me know if I may be of any service.']",NPC
Final Fantasy XII,2006,Japan,Chit,Male,"[""That viera bird won't stop starin'. She don't look very 'appy to me. Wonder wot's up wiv 'er? Nuffink serious, I 'ope. Mjrn, eh? Pretty name. Hmm ... I 'ate seein' a fellow bird so mis'rable. Maybe I can do summink to cheer 'er up a bit?"", ""Them sparkly pebbles ain't 'alf pretty, are they. Shame yer can't take 'em out the village. 'Ang about! 'Ow the 'eck do I know that? An' just 'ow many o' these blinkin' things do I need to fetch to cheer up Mjrn then, eh?"", ""Sparkle, sparkle ... I'm bloomin' sure I'm forgettin' summink ... now wot the 'eck was it? Ooh, I'd forget me bleedin' beak if it weren't screw'd on! I'm gonna go crackers tryin'a remember ..."", ""A sparkly pendant ... Now where've I 'eard that before ... ? ... Aw! I can't soddin' well remember! Mjrn ... love ... them sparkly pebbles ..."", ""As a matter o' fact, I 'ave! Ev'ryfink from start to finish! I was gath'rin' them sparkly pebbles, 'cos I thought as they'd make a nice pendant, see. Only trouble was, they'd vanish ev'ry time I tried to take em out the village. So I 'ad a bit of a think, an' I thought: wot if I got em out so fast, they wouldn't know they'd gone? An' that's when I made a break fer it ..."", ""An' now I'd betta be on me way. They'll be wond'rin' where I've got off to. Oh, an' that Terra girl's such a little darlin'... Wouldn't wanna worry 'er any more than I 'ave already. She can be a bit ... sensitive, see."", ""Now don't go talkin' like that, girl. Yer a grown woman! Yer've gotta keep yer 'ead 'eld 'igh! 'Ow's about I give ya all them sparkly pebbles I found, eh? 'Ow'd ya like that?"", ""Now then, I really should get goin'. It's back to good ol' Giza fer this bird! Ta fer all yer 'elp wiv them pebbles, darlin'. I'd've never remembered Terra wivout 'em! Cheerio!"", ""When I come back, little Terra was cryin' 'er eyes out, poor love. I di'nt realize we'd given 'er such a fright. Won't be lettin' that 'appen again.""]",NPC
Final Fantasy XII,2006,Japan,Cidolfus Demen Bunansa,Male,"[""We must see the real thing to be sure. Nabudis has taught us much! Yes, it's well hidden. They'll be off chasing after shadows, the fools. Ah, yes. The reins of History, back in the hands of Man."", 'Hah, Vayne! You seem to be enjoying your job as consul.', 'Hard at work as always, trying to find a dagger for your back.', ""And you've come here to stop me? I'd fain see you try."", 'Pirate scum of the skies. What brings you here?', ""You've come all this way for that trinket? I thought you above this."", ""Hm? What's that?"", 'The Princess of Dalmasca come to visit?', ""She's not entirely without merit. A test of sorts for our princess?"", ""A trial for Ashelia B'nargin Dalmasca!"", ""You lust for the Stone's power, do you not?"", ""Venat, you shouldn't have."", ""Ashelia B'nargin Dalmasca! Just how far will you go for power? Does your lust for nethicite consume you? Am I right? I am, aren't I. A worthy daughter of the Dynast-King! You would do well to go to Giruvegan. Who knows? You may receive a new Stone for your trouble."", 'The reins of History back in the hands of man. I too make for Giruvegan. Give chase, if you dare it!', 'That so sweet a child could be your brother is hard to believe.', ""What's that, Venat? Ah, taken the bait already, have they? Splendid."", 'The Occuria have given the Princess her Treaty-Blade.', 'To hell with the Occuria and their stones!', 'What good a power that cannot be harnessed? Baubles best-suited for study, no more.', 'Oh, I am grateful for the sacrifice. Without it, manufactured nethicite would have eluded us — an unrivaled weapon, I warrant you.', 'Tell me, Venat. Have I not been an apt pupil?', 'Our lives are much too short. You undying might waste long centuries away, but we, I fear, cannot.', 'Your greatest work still lies before you. Not lightly will the Occuria allow you to wrest the reins of History from their grasp, back into the hands of Man.']",NPC
Final Fantasy XII,2006,Japan,Clio,Male,"[""Clio's Technicks ... How may I help you, kupo?"", ""The Captain, alive, kupo? Oh, I've heard some good ones in my day! That's not one of them, though. If it were true ... kupo ...""]",NPC
Final Fantasy XII,2006,Japan,Cotze,Male,"[""What are they doin' holdin' a parade? Nothing these Imperials do makes any sense to me ..."", ""The guards may be watchin' us, but I'm watchin' them. I don't trust 'em any further than I can throw 'em."", ""The Empire dispatched a natural philosopher here to look into something or the other. He tried askin' me some questions, but I won't have any part in it. He's probably still over at Westgate trying to figure out what to do next."", ""You want to know about the storm in the Westersand? Been talkin' to that philosopher from Archades, eh? Well, you seem all right ... Back when I was just a kid, I remember that storm growin' worse and worse. We had a way to make it inside, though. Now, if I could just remember ... You should go talk to my friend Northon, over by Storehouse 5 in Lowtown. We were always playing in those sandstorms when we were kids."", ""We'd hide away in that sandstorm for hours at a time, but I don't remember how we got through. You should go talk to my friend Northon, over by Storehouse 5 in Lowtown."", ""So, talk to Northon, did you? I guess you're serious about this. The windvane? Hmm ... You know, I think he may have hidden part of it in the dead end northwest of the Shimmering Horizons."", ""It kept growing, and growing — we were terrified. And now that I think about it that's just about the time the sandstorms started getting worse."", ""Hm? Is that ... is that a wind globe you've got there? That looks just like the one you used to have, Northon."", ""Well, that's about it. I can't think of anything we might have left out."", ""So, how did that whole storm business turn out? The windvane should get you through, no mistake. Who knows what it's like in there now ...""]",NPC
Final Fantasy XII,2006,Japan,Dania,Female,"[""Don't worry, they won't bite! These cockatrices are as tame as can be. Aren't they just the fluffiest, cutest things you've ever seen?"", ""Would you look at this ... All our cockatrices, gone! I'd always left the pen open, and they never tried to escape before. What do you think got into them? There's nothin' to do but head out lookin' for 'em, but I don't even know where to start. I can't blame Terra for this ... It's my fault. She wasn't ready for the responsibility."", ""Would you look at this ... All our cockatrices, gone! I'd always left the pen open, and they never tried to escape before. What do you think got into them? There's nothin' to do but head out lookin' for 'em, but I don't even know where to start. I can't blame Terra for this ... It's my fault. She wasn't ready for the responsibility."", ""I wasn't sure what we were going to do, but they're all back safe and sound now. In fact, they seem better than ever. Like they actually learned a thing or two on their travels. Of course, Terra's thrilled they're back, too.""]",NPC
Final Fantasy XII,2006,Japan,Dantro,Male,"[""Hi there. Name's Dantro. I'm on watch here. You come hoping to go to Nalbina? Sorry to tell ya, but the road's not open. Hey, don't blame me. You're not the only one put out by it, either. I've been waitin' forever for my replacement to come."", ""Now that the ceremony for the new consul's over, they've finally opened up the road to the Nebra. The village still hasn't sent out my replacement, though. How long do they expect me to stand watch here, anyway?"", ""Even a small outpost like ours can mean the difference between life or death in the desert. We see quite an assortment of travelers through here. Keeps things interesting, at least. Not interesting enough for me to want to be here all day, though. Why hasn't the village sent out my replacement?"", 'Running errands for my wife, eh? Nebralim? There should be some over by those crates. Help yourself.', ""Those moogle's just got here from Rabanastre. You shoulda seen the three of them riding that chocobo. Wonder where they're headed. And I wonder what's keeping my replacement ... Did the village forget I'm out here?"", ""These travelers from Archades are a real handful. They were complaining the washtub is too small ... They should be grateful we have a washtub. Ah, well ... I'm ready to get back to the village and rest, but my replacement still hasn't gotten here. What's taking him so long?""]",NPC
Final Fantasy XII,2006,Japan,Dantro's Wife,Female,"[""There's trouble on the north bank, I'm sure of it. I wish Dantro were here, but I know he can't leave the outpost unwatched."", ""Shh! Quiet. We've a sick traveler sleeping just inside - collapsed not far from the village. I worry it may already be too late ... Dantro bade you bring this cactus flower? This should help, yes. Thank you. Take this for your trouble."", 'Keep your voice low, please. Our guest is still sleeping inside. The cactus flower you brought should help with the fever, but not the pain. If I had some semclam shells I could make something to ease the pain ... Do you think I could ask you to bring me some? Semclams live in the shallows along the banks of the river. The more you can bring me, the better.', ""If I had some semclam shells I could make something to ease the traveler's pain. The more you can bring me, the better."", ""You've brought the semclam shells! Yes, yes, this should do nicely. Unfortunately our guest's wounds continue to bleed. Nebralim can stanch the wound, but we seem to be out. I think Dantro took some with him when he left for the outpost. Would you mind bringing some back to the village?"", ""We'll need some nebralim if we're to stop the bleeding. I think Dantro took some with him when he left for the outpost. Fetch it, would you?"", 'You have the nebralim! Wonderful! A little of this spread over the wound should stanch the bleeding. Now to do something about the poison ... Some valeblossom dew would quickly neutralize it ... I hate to ask for your help yet again, but do you think you could gather some for me? You should find some blooming along the cliffs in the Broken Sands.', 'Valeblossom dew contains a potent anti-toxin. You should find some blooming along the cliffs in the Broken Sands.', 'You found the Valeblossom dew? Wonderful! This should flush the poison from the body. Now we have only to wait, and hope.', ""Is that ... is that a great serpentskin by any chance? Boiled and distilled it makes a potent restorative drought. It may speed our guest's recovery. This great serpentskin... would you give it to me?"", ""Thank you. I shall prepare the drought at once. I'm sure it will be of help."", ""I see. A pity. But it is yours to do with as you will. I'm sure it will fetch a good price at market."", ""You've helped me more than I could have hoped. The traveler rests now, and I expect a full recovery before long."", ""Our guest is fully recovered now — should be just around back. Wanted to give you a word of thanks, if I'm not mistaken."", ""I'm glad our traveler's recovered. Said some terrible things in the throes of that fever. Things I'd sooner forget."", ""There's trouble on the north bank, I'm sure of it. I wish Dantro were here, but I know he can't leave the outpost unwatched."", 'What if he went with Tchigri?', 'He hunted the flowering cactoid for Dantro ... he must know how to defend himself.', ""I don't understand. Why would The cactoids invade the village? They're usually harmless enough. Their son, you say? Then we must find him. But the desert is huge ... where would we even begin? Wait! If this cactoid's been causing as much trouble as they say, someone might've posted a bill for him! Unless - The bill Dantro posted ... you hunted that cactoid, didn't you? You don't think - Of course ... The cactoid you hunted must have been their son! Hunted and made into medicine ... We'll never be able to return him now! What? The flower? Why, I boiled it, and threw it away behind the house ..."", ""The cactoid you hunted must have been this son they're looking for. Made into medicine ... We'll never be able to return him now! What? The flower? Why, I boiled it, and threw it away behind the house ..."", ""What? The flower had budded into ... another cactoid? They're a strange lot, aren't they? Supposing you take it over to the north bank ... do you think they'd accept it as their son?""]",NPC
Final Fantasy XII,2006,Japan,Deweg,Male,"[""Desert our post? The Empire doesn't look kindly upon deserters, Gibbs!"", 'You want to end up fighting on the front lines?', ""A proper soldier never leaves his post until he's relieved. If that means staying until your dying day, so be it. More like you'll be shipped off to battle long before that, though."", ""A soldier doesn't complain about his post, Gibbs. Granted it's hot ... the city reeks of sweat ... and I've sand in places sand has no right to be. And I'll never get the stink of chocobo out of my nose. That reminds me. The ones at Lord Vayne's appointment ceremony ... a gift of your family, weren't they?"", ""What's to be ashamed of? You ought to be proud. Your family raises some of the finest in the Empire."", ""You there! This way's off limits. You'll have to turn back. Hm? What's the trouble there, Gibbs?"", ""You're not afraid of the chocobo, are you, Gibbs? Your family's held Tchita Downs for generations ... Surely you're used to them by now."", 'Blimey! (he runs after him) Blast! A member of the Imperial army running from a chocobo ... To your post, Gibbs! To your post!']",NPC
Final Fantasy XII,2006,Japan,Dilah,Female,"['Still, people rarely visit the sandsea ... A bit of sand might make a nice souvenir?', 'Why have you come to such a place? You seem to be adventurers, yes ... Surely, you did not come to hunt treasure in the Valley of the Dead!', 'Well, adventurer, there may be more to you than I thought. With that, you may just be able to defeat the avion.', ""Lo there, adventurer! If you're truly set ongoing to the Valley of the Dead, I'll give you some advice. The avian there is said to be invincible, but it has a weakness. I'm sure the Urutan-Yensa know something ... this Sandsea is theirs, you see."", 'It looks like some sort of tomb. The wealth it would take to build such a thing ... Think of the treasures it must hold!', ""I'd have thought you lucky to 'scape that flying fiend's attentions with your life, but to best it!? That's more than luck!""]",NPC
Final Fantasy XII,2006,Japan,Docent,Female,"[""I'm terribly sorry, but there's been an emergency. No one is allowed to enter Central at this time. Please, come again."", ""I see you've a sandalwood chop. Would you care to go to Central now, sir?"", ""I'm happy to say that the cockatrice has seen fit to depart, and we're once again up and running. Would you like to use the lift?""]",NPC
Final Fantasy XII,2006,Japan,Dyce,Male,"[""Oh? Unusual to see people out here ... We're trying to catch us some sandfish, but they're not biting.Dilah: Why have you come to such a place? You seem to be adventurers, yes ... Surely, you did not come to hunt treasure in the Valley of the Dead!Dyce: The Valley of the Dead? Treasure hunter or no, you'd best avoid that place. 'Less you care to tangle with an avion most fell! Speaking of which, you have all the equipment you need? The Yensan Sandsea's a vast place! If you need something, might be I can help you."", ""Hail! You find your treasure? Heh ... no, there's little out there but shifting sand and hot sun ..."", ""What I want to know is, are you outfitted for the desert? I'm something of a merchant ... if there's anything you need, let me know!"", ""You still gallivanting about – Eh? You've claimed a treasure of the Urutan-Yensa!?Dilah: Well, adventurer, there may be more to you than I thought. With that, you may just be able to defeat the avion.Dyce: Say, if you do find some treasure in the Valley of the Dead, send some this way, eh? Ha ha ha! Now, care to buy anything?"", ""Oh? Unusual to see people out here ... We're trying to catch us some sandfish, but they're not biting."", ""The Valley of the Dead? Treasure hunter or no, you'd best avoid that place. 'Less you care to tangle with an avion most dire ... What I want to know is, are you outfitted for the desert? I'm something of a merchant ... if there's anything you need, let me know!"", ""You still gallivanting about – Eh? You've claimed a treasure of the Urutan-Yensa!?"", 'Say, if you do find some treasure in the Valley of the Dead, send some this way, eh? Ha ha ha! Now, care to buy anything?', ""You still wandering these reaches? Time to give up treasure hunting, I'd say. The shining bird'll peck at your bones, boy ..."", ""You can't just go giving people fool advice like that! What if they actually went out and tried to do it!? That'd be blood on your hands. That said, if anyone knows the way through the Valley of the Dead, it's the Urutan-Yensa. But how to ask ... ? They don't speak our tongue. By the by, you need anything? Take a look at my wares! You might just be surprised at what you find ..."", ""You ... you killed the avion? Amazing! And this – I've never seen such a magnificent structure!"", ""And a hoard of ravenous monsters, I don't doubt. Me, I value life over loot. I go no farther ... But, should you find something, I'm sure I could be persuaded to part with a few gil for it! And if you need aught, of course, I'm your man!"", ""Hello there! Well, did you find your kingly treasure? It's good to see you again!"", ""Ah hah! True, true! Guess there's more to you than meets the eye, boy! Ah, a friendly word of advice: if you're going to the Cerobi Steppe, heed the weather! On days when it rains, the elementals come out to play, and take my word for it, there's little fun to be had in their games. Of course, you'll want to go prepared. Care to buy anything?""]",NPC
Final Fantasy XII,2006,Japan,Elza,Female,"[""Rikken! Why must we aid these people? They seek only to further their own ends, and care little for our lord's wants, if at all!"", ""Measure!? You barely measure up to his waist, and that's counting the parrot."", 'Do as you please! But know that no good will come of this.']",NPC
Final Fantasy XII,2006,Japan,Emma,Female,"[""Greetin's, greetin's. More protectives for sale than you'd expect from a pirate shop.""]",NPC
Final Fantasy XII,2006,Japan,Fermon,Male,"[""Come to hear a tale, perhaps? There's a lot to be learned from the stories of the past ... a lot you youngsters seem to have forgotten. To your peril. You should show a little more respect ... for faerie tales."", ""I was just telling these youngsters a story about the ruins in the Tchita Uplands. How many years I've spent in their study. How many more to come ...""]",NPC
Final Fantasy XII,2006,Japan,Fidget,Male,"[""Filo's had us trainin' real hard. Bein' a sky pirate's a lot more work than I thought."", ""Kytes loves helpin' ya out, Vaan. It's like the closer you are to a sky pirate, the closer he feels to being one too ... or something."", ""Vaan, is that you? It's been so long I hardly reco'nized ya! Did something happen?""]",NPC
Final Fantasy XII,2006,Japan,Filo,Female,"[""Arr, Vaan! Did ya go see the parade? Me? Are you kidding? Won't ever become a sky pirate watchin' parades. Gotta keep trainin'!"", ""Today we're trainin' to hunt treasure! I'm gonna hide, and you have to find me. I'll be somewhere down in the South Sprawl. Hop to it, mateys! Last one to find me's a buckethead!"", ""Arr, Vaan! Here to see Old Dalan? I'm just waitin' for my friends – er, mates – to show up. What's takin' them so long?"", ""Arr, Vaan! Welcome to the Buccaneer's Brigade! Come to tell us more stories about bein' sky pirates? This scurvy bunch would rather hear about bein' sky pirates than train for it. Maybe they need some trainin' on walkin' the plank ..."", ""Arr, Vaan! That door what Kytes could never open? He finally figured it out! He come lookin' for ya to let ya know, but since he couldn't find ya, he went back up to the storehouse to wait for ya there."", ""Arr, Vaan! Haven't spied you 'round the city in a long time. Kytes and me were startin' to wonder what happened to ya! You seem the same as ever. You here to see Old Dalan? We're tryin' to solve a mystery. There was this suspicious guy – er, bloke – before. We wanna work out who it is.""]",NPC
Final Fantasy XII,2006,Japan,Fran,Female,"[""Well then, I'll be taking that."", 'The gods do not smile on us.', ""I don't know, it's not heeding me!"", ""What happened? Our hover didn't just drop – it disappeared."", 'Oh? Like a sky pirate that chooses to steal through the sewers?', 'Our ranks grow by the hour.', ""I'm sorry."", ""Have you finished? When the guards don't report in, they'll come looking for us."", 'A Judge.', 'The magicks binding the door to the oubliette are quite strong. Too strong even for my talents.', 'Look.', 'The Mist is flowing through this room. It must be going somewhere.', ""I'm dropping it."", 'The Mist seethes.', 'We feel regret. We sought that stone and found ourselves only worry.', 'We stay in Rabanastre a while.', ""She must worry for you. Balthier's handkerchief may dry her tears, but it cannot console her."", ""It's Ba'Gamnan. He was in Nalbina."", 'The gods are toying with us.', ""Balthier is waiting inside. If you've made ready, we can leave at once. He feels responsible for what has happened to your friend. Do not think he is in the habit of doing favors."", 'The shortest way is over Dorstonis.', ""It would not seem they follow. We've lost them."", 'Do not worry. I believe he will treat her well.', 'Walk the streets of Bhujerba and speak of Basch where people have gathered. We will await you here.', 'Are you mad?', 'Not yet.', ""Any faster and they'd have noticed."", 'Will you be joining us?', ""Then it's settled. We should leave before the Marquis realizes she's missing. Like proper kidnappers."", 'We should leave this place.', 'Something far worse.', 'The wall comes. We must be quick! Together we can bring it down.', 'Not fog – Mist.', 'Where it is thick enough, you may. The nether runs deep in this place.', 'Yes, but it is also an aid. A dense Mist allows the workings of powerful magicks.', ""In vainglory they arose, shouting challenges at the gods. But prevail they did not. Their doom it was to walk the Mist until Time's end. A legend of the nu mou."", ""Such heat. The Mist – it's burning!"", ""The garif may know. The garif people live by the old ways. Magicite lore is a part of their culture. They may hear it. The cry of the nethicite's power. Whispers of the Stone's menace."", 'They live beyond Ozmone Plain.', 'The jungle denies us our passage.', 'We? No. I.', 'I am.', 'Our choices are few. This is as much for you as it is me.', 'You are ill at ease. The nethicite troubles you?', ""You've let your eyes betray your heart."", 'Soon you will learn.', 'We go to seek aid of the viera who dwell ahead.', 'I am unwelcome. An unsought guest in their wood.', 'In the village ahead you will find her: Mjrn. Bring her to me. She will know why you call her.', ""We will need Mjrn's help if we are to pass through the barriers of the Wood. She will know that I have come. Bring her to me. I will wait here for your return."", ""I've heard the voice of the Wood. She says Mjrn is not in the village."", 'Jote. Where has she gone?', 'The viera may begin as part of the Wood, but it is not the only end we may choose.', 'Yes?', 'Your point?', 'I would avoid unnecessary ... confrontation. Do what you must, and let us be off. When you are ready, we should return to Ozmone Plain in the west. The Henne Mines are then only a short distance south.', 'Is it her? What is this Mist?', 'Mjrn!', 'We have seen this. On Leviathan, the Mist from the Dawn Shard drove me, too, into such a rage. She was taken not by the Dawn Shard.', 'Do not do this. You must remain away from the humes. Stay with the Wood. Live together with the Wood. This is your way.', 'I am no longer of you. I have discarded Wood and village. I won my freedom. Yet my past has been cut away forever. No longer can my ears hear the Green Word. This ... solitude, you want, Mjrn?', 'No, Mjrn. Only one sister remains to you now. You must forget my existence.', 'She goes against the laws of the Wood. I threw down these laws. It is better that I do this. Better I than one who must uphold these laws herself.', ""I have a request: Listen to the Wood's voice for me. I fear - I fear She hates."", 'A pleasant lie, that.', 'I am as them, now. Am I not? Good-bye, sister.', ""With Lente's Tear we can pass the barriers of Golmore Jungle. The Gran Kiltias on Bur-Omisace waits beyond. Our business here is done."", 'I would avoid unwanted confrontation. I shall wait for you here. My presence would only disquiet Mjrn. When I turned from the viera, I turned from my past. Too far is it now to turn back.', 'It has been roused. It fears the sword.', 'The stone is quiet.', 'There!', 'This Mist - he holds a Stone! It controls him as it did Mjrn!', ""There is a hunter's camp just beyond the Salikawood. The camp sits within Archadia's borders, so Imperial patrols there should be sparse."", ""He's had visitors. Ones lacking manners, by the looks of it."", 'His earlier visitors, more like. We should lie low for now.', 'Manufacted nethicite! Like Bergan.', 'The time given viera is long. Carefully must Mjrn consider her choice, for herself decide whether she will remain. She may choose the same path Jote walks, but it is her choice to make. Strength it takes to live by viera laws. Strength I may have lacked ...', 'The Mist runs thick here.', 'Do not worry. I will behave myself. The Mist here is cooled. I sense something like the shadow here.', 'I am fine. Thank you.', 'I wonder.', 'You could destroy all of Ivalice. If you wished it.', 'Will you take revenge, as they ask?']",PC
Final Fantasy XII,2006,Japan,Gatsly,Male,"[""Business has been slow these days. I've been looking for something new to sell – you know, try and turn things around. If I don't come up with something soon, I may have to close shop. I've no time to be worrying about parades and banquets."", ""I'm at my wit's end. If that shipment doesn't get through ... I don't know what I'll do. There has to be a hunter out there who'll do it ...""]",NPC
Final Fantasy XII,2006,Japan,Gibbs,Male,"[""Of-Of course not! But our commanders did go down with the others in jagd. If we don't receive new orders, we're like to stand watch here till our armor rusts! I thought we might find a way to transfer to a new division."", ""N-No sir! Only, it's so ... boring here."", ""Fair enough, sir, but why'd it have to be here? Here of all places?"", ""I'd hope to forget. The fewer what know about that, the better.""]",NPC
