Title,Year,Country,Characters,Gender,Dialogues,Playability
Elder Scrolls Skyrim,2011,US,Calcelmo,Male,"[""Look, I'm very busy, so this better be important. What are you doing here? The excavation site is closed. I don't need any more workers or guards."", ""I told you I'm not hiring any more guards. Why do you people always bother me when I'm trying to finish my research? You idiot. Do you even know who I am? The most recognized scholar on the Dwemer in all of Tamriel, and you people keep bothering me! I...I'm sorry, I...I got too excited. I'm in the middle of some very...stressful work, and I shouldn't have yelled. How can I help you?"", 'Then you were well informed. I am at this very moment on the cusp of completing my magnum opus on the subject. I\'m calling it ""Calcelmo\'s Guide to the Falmer Tongue"". It will revolutionize the way we understand those ancient beings.', ""Preposterous! That research represents years of personal toil in some of the most dangerous Dwemer ruins in Skyrim! You must be mad to think I'd allow anyone to see it before it's completed."", ""Well, I'm not blind to the fact that you've been instrumental in improving my affairs of the heart. If you wish, you may enter my tower to view the museum section, but I'm afraid the laboratories are still off-limits. That's the best I can offer."", ""While I appreciate the sentiment, I still have to decline. Being an admirer, I'm sure you can appreciate the need to keep my research a secret."", ""I'm not certain how many scholars you're accustomed to dealing with, but I can assure you personal wealth is our lowest priority."", ""Do you realize that at the snap of my finger, I can bring the entire Markarth city guard to my defense? You best rethink this course of action or you may find yourself on the executioner's block."", ""Very well. Perhaps when my research is complete, I'll feel more comfortable discussing my findings with you.""]",NPC
Elder Scrolls Skyrim,2011,US,Celann,Male,"[""New recruits? Hmm. Isran will decide if you've got what it takes. Go on, he's right inside."", ""Isran found something for you to do, eh? I thought he'd like you. Good luck!"", 'Kill the abominations!']",NPC
Elder Scrolls Skyrim,2011,US,Chief Yamarz,Male,"['You bring an outsider here, and now insist I call on Malacath for help, when he has clearly forsaken me? You try my patience, Atub.', ""Grrr. Fine, let's get this over with."", 'Why are we bothering with this?', ""What's that?"", 'What? What is this?', ""Very well. You, outsider, come here! I want a word. This is all your fault, you know. I'm stuck fighting a giant, thanks to you. So you're going to help me. You're going with me, and you're going to make sure I don't have any trouble reaching that giant. Don't worry, I'll make it worth your while."", ""Thanks to you, I've been issued a challenge in front of my whole tribe, by a Daedric Prince, no less. I can't ignore that. I didn't say I wouldn't fight the giant. I just said you're going to help me get to it. Meet me outside Fallowstone Cave. You clear the way to the giant for me, and I'll make sure you get paid for it."", ""This giant... It's not the only thing in Fallowstone Cave. Getting to it isn't going to be easy. You're going to clear a path to the giant, so I can conserve my strength. I'll make sure you're paid for it. So, you meet me at Fallowstone Cave, and I'll get this over with. I can have my tribe back, and you can... You can leave us alone."", ""Let's just get this over with."", ""Weeks? Longer? it feels like an age has gone by. I haven't slept in so long."", ""Oh, of course! Because Malacath would take pity on us if only a useless outsider would lend us a hand. Let's get this over with."", ""All right, I'll go kill this giant. Unless, of course, you'd like to make some extra gold."", ""I'm tired, I haven't slept well in weeks. You kill the giant, bring me the hammer. We go back to Largashbur, I tell everyone I did it. You keep your mouth shut, and I pay you. Handsomely."", ""Good. I'll be waiting right here."", 'Fine, then wait here. This should only take a second.', ""Excellent work. You have a true fighting spirit. Did that better than I could have. Of course, I can't let you leave here alive. Wouldn't want anyone finding out.""]",NPC
Elder Scrolls Skyrim,2011,US,Cicero,Male,"['But the Night Mother is mother to all! It is her voice we follow! Her will! Would you dare risk disobedience? And surely...punishment?', ""Oh, what a kind and wise wizard you are. Sure to earn our Lady's favor."", 'Oh, yes yes yes! Thank you, thank you, thank you!', ""Oh yes, mistress. Perfectly! You're the boss."", 'Wait, oh wait. I know you! Yes, yes. From the road! Cicero never forgets a face.', ""I am! I am! But not just my mother. Our mother, hmm? The Night Mother! Oh yes! • And you helped me! You helped poor Cicero! You talked to Loreius, got him to fix my wheel! Oh, you may have pleased me, but you have surely pleased the Night Mother. And our mother, she will never forget. • But you disappeared! You were there...then you weren't! Did you mean to help out poor Cicero or not? I'm left to wonder... Ah, it doesn't matter. What's done is done, right? Cicero is here! As is the Night Mother! Joy of joys!"", 'Another member of the Family! Hello, hello. So very good to meet you.', ""So polite! So nice! Cicero likes you. The Night Mother is sure to like you too. Oh, we're going to be fast friends. Fast friends."", ""Do you mistrust poor Cicero? I am, as you say, just an innocent jester. A fool! Oh, but my work is not foolish, no. For I am our mother's Keeper."", 'Oooh... So silent. So menacing. A true assassin of the old ways. Cicero likes you. Oh yes, Cicero likes you, indeed.', ""The Night Mother's crypt in Bravil was...desecrated. The Imperial Province is ravaged by strife. Nowhere there is safe, at present. So Cicero brought our Lady to her new home. Here! This is the only Sanctuary left in all of Skyrim, you see. Such was my...honor. As Keeper."", 'What? Who is the Night Mother? Oh! Oh, you jest! You jest with gullible Cicero! You of course know that the Night Mother is our Unholy Matron. The undying spirit of a great woman who birthed the children of Sithis. And killed them. In his honor.', ""Hmmm... That's like telling you about the cold of space, or terror of midnight. Sithis is all those things. He is...the Void."", ""Oh, Cicero takes care of our Lady's body. Oils it, preserves it, keeps it safe. Makes sure nobody disrespects our Matron's coffin."", 'Me? Oh, Cicero is just the Keeper! I...keep! I look after our matron, you see. The Night Mother. I keep her clean, and protected, and happy... But I am not the Listener. Oh no. There is no Listener. Not yet! But some day, some day, some day I pray that one will come to hear her say... The words.', ""Oh, well, the Listener is the only person the Night Mother speaks to. It is the highest honor attainable by a member of the Dark Brotherhood. Of course our Lady is dead, so she doesn't talk with words, since her lips are...rotted. But inside the Listener's head. I hear it's...intimate. Ah, but there has not been a Listener in years and years. Our Lady has not chosen Cicero, and certainly not Astrid. Or...anyone. But some day... Farewell, farewell!"", ""Are we alone? Yes...yes...alone. Sweet solitude. No one will hear us, disturb us. Everything is going according to plan. The others...I've spoken to them. And they're coming around, I know it. The wizard, Festus Krex...perhaps even the Argonian, and the un-child... What about you? Have you...have you spoken to anyone? No... No, of course not. I do the talking, the stalking, the seeing and the saying! And what do you do? Nothing! Not...not that I'm angry! No, never! Cicero understands. Heh. Cicero always understands! And obeys! You will talk when you're ready, won't you? Won't you... ...sweet Night Mother."", 'Oh, but how can I defend you? How can I exert your will? If you will not speak? To anyone!', ""Poor Cicero has failed you. Poor Cicero is sorry, sweet mother. I've tried, so very hard. But I just can't find the Listener."", ""What? What treachery! Defiler! Debaser and defiler! You have violated the sanctity of the Night Mother's coffin! Explain yourself! Speak, worm!"", 'She...spoke to you? More treachery! More trickery and deceit! You lie! The Night Mother speaks only to the Listener! And there is...no... Listener!', 'She...she said that? She said those words...to you? ""Darkness rises when silence dies""? But those are the words. The Binding Words. Written in the Keeping Tomes. The signal so I would know. Mother\'s only way of talking to sweet Cicero... Then...it is true! She is back! Our Lady is back! She has chosen a Listener! She has chosen you! Ha ha ha! All hail the Listener!', ""I spoke only to the Night Mother! I spoke to the Night Mother, but she didn't speak to me! Oh, no. She spoke only to him! To the Listener!"", ""It's true, it's true! The Night Mother has spoken! The silence has been broken! The Listener has been chosen!"", 'You are the Listener! You are the Listener! I have served mother well, I have!', 'Oh, the Listener, well...listens. The Night Mother speaks to you. Guides you on your path. But when the Night Mother speaks, the Listener must obey. You must! For her word is the will of Sithis. And Sithis is the Dark Brotherhood incarnate.', ""Ha! Surely you're pulling Cicero's leg! Wait...the Listener is serious? Oh. Well of course the Night Mother will speak to you again! She might speak now, or later, or...I don't know! But speak she will! The Night Mother is part of you now! You get to hear voices inside your head! The rest of us should be so lucky."", ""Oh... Well...yes. I did. I did indeed. I tried to listen. Tried so hard. But the Night Mother never spoke to poor Cicero. The silence became almost...maddening. Oh, but that was then! This is now! You're the Listener, and the Night Mother chose you for a reason, I'm sure! Cicero will remain the happy Keeper. Are you excited? Oh, you should be. Things are finally looking up!"", ""Listener! Is that you? Oh, I knew you'd come. Send the best to defeat the best. Astrid knew her stupid wolf couldn't slay sly Cicero."", ""Oh, but this isn't at all what mother would want. You kill the Keeper or I kill the Listener? Now that's madness."", 'Ouch! Pointy pointy! My home is well defended. I always have been a stickler for details. Get it? ""Stick-ler."" Ha ha ha ha ha ha! Oh, I slay me!', ""You're...still alive. Cicero respects the listener's abilities, of course, but could you at least slow down a bit? I'm not what I used to be. Heh."", 'Brrr! Chilly! You\'ll enjoy this. Not an original part of the Sanctuary, per se. Let\'s call it a ""forced addition."" Forced by what? Oh, come and see!', ""All right, so Cicero attacked that harlot, Astrid! But what's a fool to do, when his mother is slandered and mocked? Surely the Listener understands!"", 'Cicero admits, he thought the Listener would be dead by now. Heh. Maybe we can just forget all this? Hmm? Let bygones be bygones? What do you say?', ""If it's any comfort, I do feel slightly bad about Veezara. Stupid lizard got in my way! But please tell me that hulking sheepdog has bled to death."", 'And now we come to the end of our play. The grand finale.', 'You caught me! I surrender! Ha ha ha ha.', ""Oh, I like that! Very good, very good! Creative! But killing me would be a mistake! Oh yes. You would displease our mother, hmm? For she's your mother too, isn't she...Listener? Walk away! Let poor Cicero live! Tell the pretender Astrid you did the job! Stabbed, strangled, drowned poor Cicero! One little itty bitty lie!"", ""Traitor? Me? Silly assassin. So confused, so confused...and they say I'm mad! If I'm a traitor, so are you! Have you not heard the maiden's voice? Are you not the Listener? So walk away! Let poor Cicero live! Tell Astrid you did the job! Stabbed, strangled, drowned poor Cicero! A tiny white lie for a dark assassin!"", ""Oh, you prefer to listen, eh? Of course, of course! The Listener listens! A joke! A funny joke! I get it. Then listen to this -- don't kill me. Let poor Cicero live! I attacked the strumpet Astrid, I did! And I'd do it again! Anything for our mother! Return to the pretender, tell her I'm dead! Tell her you strangled me with my own intestines! Ha ha! But lie! Yes, lie! Lie, and let me live! Do what you will. Cicero has no fight left. In the end, Sithis will judge us both."", 'Coming...Mother...', 'Listener! (Remain silent) What in the name of Sithis...', ""Oh yes, it is Cicero! You were a fool to spare me. What, did you think I would be grateful? Cicero should be Listener! Not you! Now you will die! ... Ahhh...gotcha! Oh, Listener, you should see the look on your face! Ha ha ha ha ha ha ha! Oh, Cicero has returned! Not to kill the kind Listener, but to serve, until one of us dies horribly, in service to our Mother! Best friends forever! In the meantime, I'll make myself at home in the Sanctuary. I'm sure Mother needs...tending.""]",NPC
Elder Scrolls Skyrim,2011,US,Clavicus Vile,Male,"[""By all means, let's hear it. It's the least I could do, since you already helped me grant one final wish for my last worshippers... They were suffering so from vampirism, and begged me for a cure. Then you came and ended their misery! I couldn't have planned it better myself. So, what's your heart's desire? What kind of deal can we strike?"", ""Ugh. That insufferable pup? Forget it. Request denied. No deal. I'm glad to be rid of him. Even if it does mean I'm stuck in this pitiful shrine, in the back end of...nowhere. Well...perhaps there is a way he could earn his place back at my side. Maybe. But no promises."", ""Oh, if I had my full power, granting that would be trivial. I'd simply snap my fingers and everyone in Skyrim would die. War resolved."", ""Really? Power? Haven't you already killed enough of your foes using the more mundane means at your disposal? Swords, magic, etc.? How...uninspired. As much as I hate to say it, you're almost as powerful as I am right now. But that's just because half of my power resides in that mutt, Barbas. Come to think of it, I know of a win-win situation for both of us."", ""There's an axe. An incredible powerful axe. An axe powerful enough for me to have quite a bit of fun, indeed. If you bring it to me, I'll grant you my boon. No strings attached. No messy surprises. At least, not for you. As I recall, it's resting in Rimerock Burrow. Barbas can lead you right to it. The little mutt might even earn his place back at my side."", ""In Rimerock Burrow, there's an artifact called the Rueful Axe. Bring it to me, and I'll take Barbas back. Simple as that."", ""Ah, you've got the axe! And my dog. Splendid."", ""Excellent work. A hero and his faithful companion, retrieving the ancient artifact for the prince. It's almost...storybook. Ah, but it almost seems a shame to give a weapon like that away, doesn't it? I suppose I could be persuaded to let you keep it... But only if you use the axe to kill Barbas. Simple as that."", ""And I could absorb the spirit of poor, dead Barbas. He'd still be reunited with me. And I'm sure Barbas doesn't want me to have that axe. He'd want it this way. The choice is yours, friend. We're all counting on you to make the right decision. Put him out of our misery!"", ""Hrmph. You're not fun at all. Guess I'll have to make my own fun elsewhere. And with the pup back, I'll be restored to my full power. There's a whole world just waiting for me!"", ""Absolutely! Now I can reabsorb his body, and return to full power. All without having to listen to his whining! Oh, sure, he'll be back in a century or two, but think of the fun I can have 'til then. Enjoy that axe! And don't worry about poor old Barbas. After all, he really should have picked a better friend..."", ""Yeah, yeah, dog gets master, master gets cosmic axe, everyone's happy. Just get over here, mutt."", ""Ah, that feels so much better! You forget how nice supreme power feels until you've been stuck in a cave for a few years. • It's a shame you wished for something so dull as me taking back the mutt. Quite a lack of imagination on your part. A lack of ambition like that really ought to be punished. Perhaps by turning you into a worm, or maybe a few decades of... • Now, as for your wish... An end to the war, was it? I'll make sure this war ends, all right. Just as soon as the dragons swarm across Skyrim and wipe out all of you puny... • Now, as for your wish... Power, was it? You can be a part of a tremendous power -- all you have to do is let your soul be absorbed by this axe. I never said it would be your power... Oh, fine. Have my boon and be done with it. I've got more interesting deals to make anyway.""]",NPC
Elder Scrolls Skyrim,2011,US,Commander Caius,Male,"[""Well, Sabjorn, now that you've taken care of your little pest problem, how about I get a taste of some of your mead?"", ""Oh, come now. This is mead, not some wine meant to be sipped and savored. By the Eight?! What...what's in this?"", ""You assured me this place was clean! I'll see...see to it that you remain in irons for the rest of your days!"", ""Silence, idiot! I should have known better...to trust this place after it's been riddled with filth."", ""You...you're in charge until I can sort this all out."", ""And you...you're coming with me to Dragonsreach. We'll see how quickly your memory cleans in the city's prisons. Now move."", 'I said move!']",NPC
Elder Scrolls Skyrim,2011,US,Commander Maro,Male,"['I know you will. But all the same, remember everything I said. Stay alert, and when you get to the cities, make your observations and move on.', ""Son, when the Emperor's safety is concerned, anything could go wrong. Off with you, now. And good travels.""]",NPC
Elder Scrolls Skyrim,2011,US,Corpulus Vinius,Male,"[""Have I heard anything? It was the talk of the city for three days straight. Ain't too often we get a visitor like that."", ""Oh, he just left a short while ago. He said he'd finished up his work and it was time to move on. That's all I can tell you. He asked me not to let anyone know where he was going. I suppose he didn't want the attention."", ""Ah, well, in that case, I'll tell you what I know. He took the road southwest out of town, and he said he was going to be crossing over the Dragon Bridge. That's all he told me. I hope it helps."", ""It's like I said, I'm not going to talk about it."", 'I can see that. He said he was heading for Dragon Bridge next. I hope that helps you.', ""Sorry, but that Moth Priest's comings and goings are none of my business, and none of yours either."", ""Never much cared for folks who can't mind their own business.""]",NPC
Elder Scrolls Skyrim,2011,US,Cynric Endell,Male,"['I never saw this coming. I thought we were just having a run of bad luck.', ""As long as you continue to make us all rich, I'm behind you.""]",NPC
Elder Scrolls Skyrim,2011,US,Dagur,Male,"[""The Mages are up in the college. You can ask them, if they'll let you in. Then again, Nelacar might know. He's an old-timer from the College, but he has a room here.""]",NPC
Elder Scrolls Skyrim,2011,US,Delphine,Female,"[""Good. I'm glad you're making progress. My employers are anxious to have some tangible answers."", ""Time is running, Farengar, don't forget. This isn't some theoretical question. Dragons have come back."", ""You went into Bleak Falls Barrow and got that? Nice work. Just send me a copy when you've deciphered it."", ""I'm the innkeeper. It's my business to keep track of strangers."", ""Attic room, eh? Well...we don't have an attic room, but you can have the one on the left. Make yourself at home."", ""So you're the Dragonborn I've been hearing so much about. I think you're looking for this. We need to talk. Follow me."", 'Close the door.', ""Now we can talk. The Greybeards seem to think you're the Dragonborn. I hope they're right."", ""Surprised? I guess I'm getting pretty good at my harmless innkeeper act."", ""Good. The point of being in hiding is to appear to be someone you're not."", ""You can't be too careful. Thalmor spies are everywhere."", ""I didn't go to all this trouble on a whim. I needed to make sure it wasn't a Thalmor trap."", ""I hope you're just playing dumb. I'm the one who left the note in Ustengrav."", ""I hope so. But you'll forgive me if I don't assume that something's true just because the Greybeards say so. I just handed you the Horn of Jurgen Windcaller. Does that make me Dragonborn, too?"", ""I didn't go to all this trouble on a whim. I needed to make sure it wasn't a Thalmor trap. I'm not your enemy. I already gave you the horn. I'm actually trying to help you. I just need you to hear me out."", ""It was the only way I could make sure it wasn't a Thalmor trap. I'm not your enemy. I already gave you the horn. I'm actually trying to help you. I just need you to hear me out."", ""And now you have it. No harm done. I knew the Greybeards would send you for the horn if they thought you were Dragonborn. Taking it was the only way I could be sure this wasn't a Thalmor trap."", ""Like I said in my note, I've heard that you might be Dragonborn. I'm part of a group that's been looking for you...well, someone like you, for a very long time. If you really are Dragonborn, that is. Before I tell you any more, I need to make sure I can trust you."", ""I'll explain what I want when I want, got it? You'd already be dead if I didn't like the look of you when you walked in here. But I had to know if the rumors about you were true... I'm part of a group that's been looking for you...well, someone like you, for a very long time. If you really are Dragonborn, that is. Before I tell you any more, I need to make sure I can trust you."", ""I shouldn't let you walk out of here, knowing what you know. But I guess even my paranoia has its limits. You know where to find me when you change your mind. Because you will. You have to."", ""Dragons aren't just coming back, they're coming back to life. They weren't gone somewhere all these years. They were dead, killed off centuries ago by my predecessors. Now something's happening to bring them back to life. And I need you to help me stop it."", 'Ha. A few years ago, I said almost the same thing to a colleague of mine. Well, it turned out he was right and I was wrong.', ""I know they are. I've visited their ancestral burial mounds and found them empty. And I've figured out where the next one will come back to life. We're going to go there, and you're going to kill that dragon. If we succeed, I'll tell you anything you want to know."", 'You should know. You got the map for me. The dragonstone you got for Farengar, remember?', ""So you were paying attention. I arranged to have Farengar recover the dragonstone for me. It's what I do. I make things happen from behind the scenes. After all, here you are."", ""Yes. A map of ancient dragon burial sites. I've looked at which ones are now empty. The pattern is pretty clear. It seems to be spreading from the southeast, starting in the Jeralls near Riften. The one near Kynesgrove is next if the pattern holds."", ""Kynesgrove. There's an ancient dragon burial mound there. If we can get there before it happens, maybe we'll learn how to stop it."", ""Good. Good. Now we won't have to spend time searching for it. We should get moving. There's no time to waste."", ""I need to get into my traveling gear. Give me a minute and I'll be ready. That's better. Let's get on the road to Kynesgrove."", ""I can't wait around for you to make up your mind. I'll meet you at Kynesgrove. Don't waste time getting there."", ""If you don't trust me, you were a fool to walk in here in the first place."", ""I knew the Greybeards would send you there if they thought you were Dragonborn. They're nothing if not predictable. When you showed up here, I knew you were the one the Greybeards sent, and not some Thalmor plant."", ""We remember what most don't -- that the Dragonborn is the ultimate dragonslayer. You're the only one that can kill a dragon permanently by devouring its soul. Can you do it? Can you devour a dragon's soul?"", ""Good. And you'll have a chance to prove it to me soon enough."", ""This is no time to play the reluctant hero. You either are or aren't Dragonborn. But I'll see for myself soon enough."", ""You're wrong. It is my business. You may be the only one that can stop these dragons. But you'll understand that soon enough."", ""Yes. We're very old enemies. And if my suspicions are correct, they might have something to do with the dragons returning. But that isn't important right now. What is important is that you might be Dragonborn."", ""I shouldn't let you walk out of here, knowing what you know. But I guess even my paranoia has its limits. You know where to find me when you change your mind. Because you will. You have to."", ""Orgnar, I'm traveling. You've got the inn 'til I get back."", 'Kynesgrove is this way. We can travel together or split up and meet there, your choice.', ""I hope you're Dragonborn, I really do. But we'll find out soon enough. We may both end up dead, but at least it gets me out of Riverwood. I don't really think I'm cut out for the quiet life. I doubt the Thalmor are aware of you yet. So we should be safe from them, at least."", ""This is a notorious bandit hideout. But it's also the shortest way to Kynesgrove, so...we may have to kill a few bandits."", ""We'll cross the White River and follow it to Windhelm. Then we can swing south to Kynesgrove. There's an inn near Kynesgrove -- the Braidwood. I hear they serve a nice dark ale. Nothing on the Sleeping Giant, of course. I'm glad you were willing to trust me. I know it probably wasn't the best way to introduce myself. But old habits... you know."", ""Wait. Something's wrong."", 'Come on. Hurry. It might be too late.', ""Lorkhan's eyes! Look at that big bastard! Keep your head down, let's see what it does."", 'Look out!', ""This one's mine!"", ""I'll be damned, you did it! That was well done. Come on. I've been wanting a closer look at one of these buggers. Wait. Something's happening...gods above!"", ""So you really are... I...it's true, isn't it? You really are Dragonborn. I owe you some answers, don't I? Go ahead. Whatever you want to know. Nothing held back."", ""I'm one of the last members of the Blades. A very long time ago, the Blades were dragonslayers, and we served the Dragonborn, the greatest dragonslayer. For the last two hundred years, since the last Dragonborn emperor, the Blades have been searching for a purpose. Now that dragons are coming back, our purpose is clear again. We need to stop them."", ""Exactly. Nobody even remembers our name these days. We used to be known across Tamriel as the protectors of the Septim Emperors. Those days are long gone, though. For the last two hundred years, we've been searching for the next Dragonborn to guide and guard, as we are sworn to do. But we never found one. Until now."", ""The first thing we need to do is figure out what's behind the dragons. The Thalmor are our best lead. If they aren't involved, they'll know who is."", ""The faction that rules the Aldmeri Dominion. The ones who almost destroyed the Empire during the Great War, thirty years back. There's no worse enemy to humankind in Tamriel. The Empire barely survived the last war. The Thalmor don't intend to lose the next one."", ""Nothing solid. Yet. But my gut tells me it can't be anybody else. The Empire had captured Ulfric. The war was basically over. Then a dragon attacks, Ulfric escapes, and the war is back on. And now the dragons are attacking everywhere, indiscriminately. Skyrim is weakened, the Empire is weakened. Who else gains from that but the Thalmor?"", 'Before the Great War, the Blades helped the Empire against the Thalmor. Our Grand Master saw them as the greatest threat to Tamriel. At the time, that was true. Maybe it still is. So we fought them in the shadows, all across Tamriel. We thought we were more than a match for them. We were wrong.', 'Not a damn thing. I was just as surprised as you to find that big black dragon here.', 'Really? Where?', ""Interesting. Same dragon... Damn it, we're blundering around in the dark here! We need to figure out who's behind it all!"", ""If we could get into the Thalmor Embassy...it's the center of their operations in Skyrim... Problem is, that place is locked up tighter than a miser's purse. They could teach me a few things about paranoia..."", ""I'm not sure yet. I have a few ideas, but I'll need some time to pull things together... Meet me back in Riverwood. If I'm not back when you get there, wait for me. I shouldn't be long. Keep an eye on the sky. This is only going to get worse."", ""I don't think you were followed. Come on. I have a plan."", ""I figured out how we're going to get you into the Thalmor Embassy."", ""That would be a bad idea. I'd be too likely to attract the wrong kind of attention. But they don't know you at all, yet."", ""I've been doing this a long time, remember? While the Thalmor's been looking for me, I've been watching them."", ""So that's your plan, huh? Even if you could survive, by the time you got inside, whatever documents they had would be long gone. We're there for information, remember? Trust me, I've been doing this for a long time. My way is better."", ""The Thalmor ambassador, Elenwen, regularly throws parties where the rich and connected cozy up to the Thalmor. I can get you into one of these parties. Once you're inside the Embassy, you get away and find Elenwen's secret files. I have a contact inside the Embassy. He's not up for this kind of high-risk mission, but he can help you. His name's Malborn. Wood elf, plenty of reason to hate the Thalmor. You can trust him. I'll get word to him to meet you in Solitude, at the Winking Skeever -- you know it? While you're doing that, I'll work on getting you an invitation to Elenwen's little party. Meet me at the Solitude stables after you've arranged things with Malborn. Any questions?"", ""Don't worry about Malborn. He's not a dangerous character like you, but he hates the Thalmor at least as much as I do. He's a wood elf -- the Thalmor wiped out his family back in Valenwood during one of their purges that we never hear about. Luckily they don't know who he really is, or he wouldn't be serving drinks at the Ambassador's parties."", ""Let me handle that. You'll have a real invitation, don't worry. As long as you can act the part of a Thalmor toady, you'll get past the guards."", ""That's when the fun starts. You'll have to slip away from the party without raising the alarm. Then you'll need to find Elenwen's office and search her files. Malborn should be able to point you in the right direction."", 'Sounds good. Be careful.', 'Have you given Malborn the gear you want to smuggle into the embassy?', ""Good. I have your invitation to the party. But the only way you're going to get past the guards is if they really believe you're an invited guest. Which means you need to look the part, and not be armed to the teeth. Here, put this on. When you're ready, I'll keep the rest of your gear safe until you get back. You'll only have what Malborn smuggled in for you, plus whatever you can pick up inside."", 'Hmm. I guess that will have to do. You should pass for a real guest, at least until you open your mouth. Ready to board the carriage to the embassy?', ""This is no time for cold feet. I've put everything in your hands here, not least Malborn's life. Now do whatever it is you need to do, and let's get going before we miss our chance!"", ""Don't worry, it will all be waiting for you when you get back. Just make sure you get back out of there alive with the information we need. Good luck."", ""You made it out alive, at least. Your gear's safe in my room, as promised. Did you learn anything useful?"", ""Really? That seems hard to believe. You're sure about that?"", ""You're right, you're right. I just...I was sure it must have been them. If not the Thalmor, who? Or...what?"", ""Esbern? He's alive? I thought the Thalmor must have got him years ago. That crazy old man... Figures the Thalmor would be on his trail, though, if they were trying to figure out what's going on with the dragons."", ""You mean, aside from wanting to kill every Blade they can get their hands on? Esbern was one of the Blades archivists, back before the Thalmor smashed us in the Great War. He knew everything about the ancient dragonlore of the Blades. Obsessed with it, really. Nobody paid much attention back then. I guess he wasn't as crazy as we all thought."", ""Ironic, right? The old enemies assume that every calamity must be a plot by the other side... Even so, we've got to find Esbern before they do. He'll know how to stop the dragons if anybody does. Do they know where he is?"", ""Riften, eh? Probably down in the Ratway, then. It's where I'd go. You'd better get to Riften."", ""Talk to Brynjolf. He's...well-connected. A good starting point, at least."", ""Ask around the Ragged Flagon, in the Ratway. It's at least a good starting point."", ""It's good to see you, too, Esbern. It's been too long, old friend. Too long. Well, then. You made it, safe and sound. Good. Come on. I have a place where we can talk. Orgnar, hold down the bar for a minute, will you?"", 'This way.', 'Now then. I assume you know about...', 'Esbern, what...', ""Do you know what he's talking about?"", 'Esbern. What are you getting at?', ""Let's pretend we haven't. What's Alduin's Wall and what does it have to do with stopping the dragons?"", ""So you think that Alduin's Wall will tell us how to defeat Alduin?"", ""Sky Haven Temple it is, then. I knew you'd have something for us, Esbern. I know the area of the Reach that Esbern's talking about. Near what's now known as Karthspire, the Karth River canyon. We can meet you there, or all travel together, your call."", 'From Riverwood? The road south through Falkreath is the most direct route. Or you could catch the carriage from Whiterun to Markarth and then approach from the west. Either way, the Reach is wild country these days. The Forsworn are everywhere. Best be careful.', ""Your call. Might be safer to travel separately -- attract less attention that way. Don't worry, I'll get Esbern there in one piece. We'll wait for you near Karthspire. Good luck."", ""Always. Let's go see if we can find this Sky Haven Temple."", ""This is it. Orgnar, the inn is yours. I'm probably never coming back here."", 'Take care of yourself, Orgnar. Goodbye.', 'This looks promising.', ""We've got to get this bridge down. These pillars must have something to do with it."", ""Whatever you did, it worked. Let's see what those old Blades left in our way."", 'Why are you stopping?', ""Hmm. Esbern's right. Look like pressure plates."", ""Looks safe now. Let's move."", ""Esbern's probably right. Try using your blood on the carved seal on the floor."", ""That's done it! Look, it's coming to life! You did it! There's the entrance. After you, Dragonborn. You should have the honor of being the first to set foot in Sky Haven Temple."", ""We're here for Alduin's Wall, right, Esbern?"", 'Esbern. We need information, not a lecture on art history.', ""So, does it show how they defeated him? Isn't that why we're here?"", ""You mean they used a Shout to defeat Alduin? You're sure?"", ""So we're looking for a Shout, then. Damn it. Have you ever heard of such a thing? A Shout that can knock a dragon out of the sky?"", ""I was afraid you were going to say that. I guess there's nothing for it. We'll have to ask the Greybeards for help. I hoped to avoid involving them in all this, but we have no other choice."", ""You're probably right. I was hoping to avoid having to involve them in all this, but it seems we have no choice."", ""If they had their way, you'd do nothing but sit up on their mountain with them and talk to the sky, or whatever it is they do. The Greybeards are so afraid of power they won't use it. Think about it. Have they tried to stop the civil war, or done anything about Alduin? No. And they're afraid of you, of your power. Trust me, there's no need to be afraid. Think of Tiber Septim. Do you think he'd have founded the Empire if he'd listened to the Greybeards?"", ""Only if you don't know how to use it. All the great heroes have had to learn to use their power. Those that shrank from their destiny...well, you've never heard of them, have you? And there are the villains -- those that misused their power. There's always a choice, and there's always a risk. But if you live in fear of what might go wrong, you'll end up doing nothing. Like the Greybeards up on their mountain."", ""Good. The Greybeards can teach you a lot, but don't let them turn you away from your destiny. You're Dragonborn, and you're the only one who stop Alduin. Don't forget it."", ""Right. Good thing they've already let you into their little cult. Not likely they'd help Esbern or me if we came calling. We'll look around Sky Haven Temple and see what else the old Blades might have left for us. It's a better hideout than we could have hoped for. Talos guard you."", 'We should get started. Alduin is only getting stronger.', 'What are we waiting for?', 'He is with me. And I advise you both to listen to what he has to say, before you do anything rash.', 'I knew we could count on you! Glad to have you back on our side.', ""We heard the news from Whiterun -- that you left the city on the back of a dragon! That's a little...showy, even for you. Since you're still alive, I assume you have good news to report?"", ""Gods above...that's better news than I had hoped! When you walked into my inn that day, I never imagined where it would all lead... dragons out of legend...Sovngarde...""]",NPC
