Title,Year,Country,Characters,Gender,Dialogues,Playability
Final Fantasy X,2001,Japan,Kiyuri,Female,"['Oh, come on! You actually believe that rumor?', ""Zanarkand, eh ... ? If you're going to bluff at all, say something a little more believable."", ""You've got nerve to say you're from Zanarkand. Go home and relearn Yevon's teachings."", ""You should go rest. You're gonna drown during the match if you're sleep-deprived.""]",NPC
Final Fantasy X,2001,Japan,Kulukan,Female,"[""I opened the store, but we can't serve anything because we don't have anything."", 'All the food and drinks are at the bottom of the ocean. Sin took them all.', ""You're the one who saved my sister, right? That treasure box contains a token of my appreciation. Please accept my thanks."", ""He's been like that ever since he returned from Operation Mi'ihen."", ""I want to practice for the upcoming tournament, but I've been so busy that I haven't had any time."", ""Those warrior monks ate everything in sight, then returned to Bevelle. They basically just ate and ran. What do they take us for? We'll bill the temple for all the food they took.""]",NPC
Final Fantasy X,2001,Japan,Kulukan's Sister,Female,"[""Thanks for saving me. Our house fell down ... but my big sister's here, so I'm real happy!"", ""Hey, are you a blitzer? Good luck! I'm rooting for you!"", ""My sister's the greatest. She plays blitzball and works at the same time."", ""I'm gonna grow up to be a blitzer just like my sister!""]",NPC
Final Fantasy X,2001,Japan,Kyou,Male,"[""I beat myself up all night for taking part in that disastrous operation. Then a monk told me that if I had time for remorse, I should spend it praying. He's right. It's my duty to pray for my departed men."", 'The monk gave me this, but I think you should have it.', 'I will pray for all my lost comrades.', ""Guarding the temple is my duty. I'm trying to stay focused and not worry about anything else."", ""Frankly, this isn't half as exciting as devising strategies against Sin. I wouldn't mind leading my old troops into battle right now."", ""We're behind you all the way! Good luck! Hey, it's been a long time! How's it going? Traitors! Just kidding. Sorry about all that fuss."", ""More and more people question the teachings these days. I only hope it doesn't lead to another tragedy like Operation Mi'ihen. The Crusaders defied the teachings, and look what happened to them! Once you're on the Farplane, there's no turning back!""]",NPC
Final Fantasy X,2001,Japan,Lakkam,Female,"['The Al Bhed Psyches all escaped harm. We are ready to play again!', 'Have care! There are fiend in all places!', 'I wonder, where will the airship go from here?', 'I want to be a top player. Many teams I want to try.', 'I do not run around in panic! Hope for the best, prepare for the worst!', 'I know it will not do to panic, but I do not know how to be calm!', 'Rikku and Yuna are in your hands.']",NPC
Final Fantasy X,2001,Japan,Larbeight,Male,"[""Everyone was so pumped up for the tournament, but now because of Sin, well ... We players don't even feel up to practicing anymore."", ""We may be short on practice, but we'll prove we 've got what it takes. We'll cheer up the whole island by bringing home the victory cup this year!"", ""We're off to Luca as soon as I finish this off."", ""Just wait and see. We'll win for sure."", ""I tried to dismantle that wrecked ship over there and haul it away, but ... She's so sturdy I couldn't get so much as a deck board off her! Hats off to that shipbuilder."", ""Reconstruction of the town is nearly complete. All that's left is to fix that road over there."", ""Repairs to the village are finally finished, but you can't say the place is back to normal yet."", 'I sang along with everyone else while Sin and the flying ship were battling it out–but man, was I scared. I mean, what if Sin came crashing down on top of us!']",NPC
Final Fantasy X,2001,Japan,Letty,Male,"[""I can head the ball pretty good. Today's just a bad day, ya?"", 'This is really weird, ya? I could do five in a row yesterday!', ""I'm nowhere near Cap'n Wakka, but I can hold my own underwater, ya? It's just that ... I'm not so good with the ball."", ""It true that the best players can even sleep underwater? Man, that's like ... superhuman, you know?"", '(muttered) Hi, there.', '(lunge and fistpump) To do our best!', '(uncertainly) Victory ... (cheering) Victory! Victory! Victory! Yay!', ""There's going to be six teams from all over Spira at the tournament."", ""It's a rough setup. One loss and you're through, ya?"", ""The toughest team out there is the Goers, and the stadium's on their home turf!"", 'Man, I wish we were half as popular as Yuna.', 'Should I practice kick passes too?', ""Okay, I'll pretend I'm kicking with my hands!"", 'Right on!', ""I'm gonna sharpen my hand skills!"", ""(Working on righthand path) Tidus, watch your step! It's not safe this way."", 'Mm.', 'So this is the place remembered in honor of High Summoner Ohalland ... Makes you kind of nervous, ya?', ""All these flames around the temple ... They've always burned strong, ever since High Summoner Ohalland's time."", ""That was Bickson. He's a jerk, but a first-rate blitzer."", 'Why do we have to be on the same ship as those Lucans anyway?', ""Wakka is busy right now. Maybe you shouldn't bother him."", ""Let's pray we don't have to go against the Goers until the finals!"", ""Is Datto alright? It's right before the big game and all."", ""That was one amazing shot you just did! They don't call you an ace for nothin'."", 'We were on the sphere!', 'We had to play the Goers in the first match last year.', ""No lookin' back now, ya? We just wait for the game!"", 'W-We play to win, ya?', 'The game starts in a few minutes. You sure you okay?', 'Are you okay?', ""Let's get them Goers. Let's do it for Chappu!"", 'Win!', ""Cap'n!"", 'Yeah!', 'Yeah!', ""Shouldn't you heal up first?"", ""Cap'n ..."", ""It's not the same without you, man. Come back anytime, ya?"", ""We didn't do half bad, ya? Next time, the Goers are goners!"", ""So Operation Mi'ihen failed. Reminds me of when Chappu died."", ""I wonder how Luzzu and Gatta are doin'? No one from Besaid has heard from them, either."", ""The temple has pardoned the Crusaders. It's a little late for that, ya?""]",NPC
Final Fantasy X,2001,Japan,Linna,Female,"[""Lost my gang. Here you go. It's cold, ain't it?"", ""It's best that you don't go."", ""(Now sitting on temple steps by monk) I'm hungry. No one's coming to pick me up. It's cold, ain't it?""]",NPC
Final Fantasy X,2001,Japan,Lord Braska,Male,"['This is it. Too many goodbyes — people think twice about leaving.', '(Chuckles) We should go. Day will break soon.', 'Auron, could you stand closer to him?', 'Good. (Tips camera up to frame ""Lake Macalania"" sign) That should do it.', '(Nods) I suppose.', 'Auron!', ""Hello, Yuna. I hope you are well. I wonder how old you are, now that you're watching this sphere. You must be very beautiful, like your mother. I wish I could see you. Oh, by the way ... Jecht and Auron send their regards. So far, our journey has been very entertaining. Of course, it is a hard journey, but I have no regrets. It is the path I have chosen. Yuna, when you have grown, you will have to find your own path. Do what you must do, the way you want to do it. Doors will always open themselves to those who do. Listen close, Yuna. Your future is yours to make. Live the way you want to. Whatever way that may be, you have your father's full support. Yuna, I will always be with you."", 'Thank you for your concern.', 'You knew this was to happen, my friend.', '(Chuckles) Auron, I am honored that you care for me so. But I have come to kill grief itself. I will defeat Sin, and lift the veil of sorrow covering Spira. Please understand, Auron.', 'Probably.', 'You can ask for them after I defeat Sin.', 'If I turn back, who will defeat Sin? Would you have some other summoner and his guardians go through this?', 'Jecht.', 'Sorry. I mean ... thank you.', ""But there's always a chance it won't come back this time. It's worth trying."", 'Jecht?', 'Now, that looks like a fine place to live. Hmm ... Auron.', 'When this is over ... could you bring Yuna here? I want her to lead a life far away from this conflict.', 'Thank you, Auron. You are a good friend.', ""(Laughter) Sorry. Well, let's go then."", 'Beyond it lies ... Zanarkand.', ""I'm sorry."", 'Be careful, Jecht.', ""She'll be all right. She's strong, like her mother was."", 'Working on your form?', 'Your son plays blitzball?', 'A giant fiend that attacks chocobos ...', 'Well, then ...', 'Auron, please. He did apologize. He knows he was wrong.', ""You're sure?"", 'You are the one they call Jecht, the man from Zanarkand, are you not?', ""(Nods to Auron, then faces Jecht again) Ah. My apologies. I am Braska, a summoner. I've come to take you from this place."", 'Ahhaha ... That easy to see, was it? I soon leave on a pilgrimage ... to Zanarkand.', 'Mm. (Nods) I would like you to join us. It will be a dangerous trip. Yet, if we do reach Zanarkand ... my prayers will be answered, and you will be able to go home, we think. What say you?', 'Hm. So quick?', ""Then it's settled."", 'What does it matter? No one truly believes that I, a fallen summoner wed to an Al Bhed ... could possibly defeat Sin. This is what they say. No one expects us to succeed.', ""(Chuckles) Let's show them they're wrong. A fallen summoner, a man from Zanarkand, and a warrior monk, doomed to obscurity for refusing the hand of the priest's daughter. What delightful irony it would be if we defeated Sin!"", 'Now, Jecht ... I am in your hands until we reach Zanarkand.', 'This is it. Too many goodbyes — people think twice about leaving.', '(Chuckles) We should go. Day will break soon.', 'Auron, could you stand closer to him?', 'Good. (Tips camera up to frame ""Lake Macalania"" sign) That should do it.', '(Nods) I suppose.', 'Auron!', 'Working on your form?', 'Your son plays blitzball?', 'A giant fiend that attacks chocobos ...', 'Well, then ...', 'Auron, please. He did apologize. He knows he was wrong.', ""You're sure?"", 'Oh, I was just ... thinking.', 'Are you all right?', 'Beyond it lies ... Zanarkand.', ""I'm sorry."", 'Be careful, Jecht.', ""She'll be all right. She's strong, like her mother was."", 'Now, that looks like a fine place to live. Hmm ... Auron.', 'When this is over ... could you bring Yuna here? I want her to lead a life far away from this conflict.', 'Thank you, Auron. You are a good friend.', ""(Laughter) Sorry. Well, let's go then."", ""Hello, Yuna. I hope you are well. I wonder how old you are, now that you're watching this sphere. You must be very beautiful, like your mother. I wish I could see you. Oh, by the way ... Jecht and Auron send their regards. So far, our journey has been very entertaining. Of course, it is a hard journey, but I have no regrets. It is the path I have chosen. Yuna, when you have grown, you will have to find your own path. Do what you must do, the way you want to do it. Doors will always open themselves to those who do. Listen close, Yuna. Your future is yours to make. Live the way you want to. Whatever way that may be, you have your father's full support. Yuna, I will always be with you.""]",NPC
Final Fantasy X,2001,Japan,Lucil,Female,"['Lady Summoner, I presume?', '(Salutes) I am Lucil, captain of the Djose Chocobo Knights.', 'There have been reports of a large fiend appearing in this area, with a taste for chocobos. Do take care, Summoner Yuna, if you are to rent any chocobos.', 'Good. We should get back to our rounds. Farewell.', ""This mission requires our full attention. We've no time to waste! Understood?"", 'Carry on.', 'What are you doing on this road?', 'I see. The Highroad ends over there. However, we have sealed off the area beyond for the duration of our operation here. You may ask the gate captain up ahead if you need to pass through. You must first go to the end of the Highroad in order to get back on the Newroad.', 'Sir! (Salute) Support units are in place. Mounted units have finished all exercises.', 'Just a few stragglers–nothing to worry about, sir.', 'No problems, sir.', 'Sir!', ""We've been expecting you. Please proceed to the command center."", ""The presence of a maester and a summoner is great for the troops' morale– myself included. Thank you for being here, my lady."", 'Depending on the way things turn out, we might suffer casualties. In such an event, we would be grateful if you could perform the sending, my lady.', 'We may have to fight here, as well. Stay alert.', 'All Crusaders in the vanguard are to assemble on the beach!', 'Lady Summoner! There you are! The command center is that way. Maester Kinoc is also there.', 'Yes. Please hurry, my Lady.', ""Let's go!"", 'Charge!', '(Salutes) Yuna, it is good to see you and your companions are well.', 'We escaped with our lives, but our troops were decimated.', 'We turned our backs on the teachings and cast away our faith. This ... this is our just reward.', 'So may died in vain ... It was a mistake.', 'Off so early? (Yevon bow) Lady Yuna, you must be exhausted after working so hard last night. Will you be okay?', '(Salute) Yes, first we cross the Moonflow, and then we head north in search of chocobos to replace those we have lost.', ""(Shakes head, then salutes again) Lady Yuna, I wish you good fortune. Elma! Clasko! Let's go!"", 'Please, we beg of you!', '(sigh) It is no good. We will have to find another way. We will find a ford where we can cross on foot.', ""Where there's a will, there's a way."", 'Lady Yuna, it is good to see you made it through safely. And, if I may, congratulations on your betrothal.', '.', ""We've reeceived several reports of summoners disappearing these last few days. Please be careful, my lady."", ""When our assignment here is done we will be heading north. Hopefully we'll catch some chocobos and rebuild our unit."", ""But I must say ... it's been a while. Maybe too long since we've had anything to celebrate."", 'This road leads to Bevelle. You should hurry to the temple in Macalania.']",NPC
Final Fantasy X,2001,Japan,Lulu,Female,"[""What are you doing here? Didn't think we'd be able to handle it?"", '(Doubletake) Who are you?', ""(Offscreen) He's dead, okay? Dead!"", ""He does look a lot like Chappu. I was surprised, too, the first time I saw him. But no matter what he looks like, he isn't Chappu. You shouldn't have brought him here in the first place!"", 'Excuses again?', ""That's the sword you gave Chappu."", 'This is our journey ... We should leave together.', ""(calls) You really don't need all that luggage."", ""Clueless, aren't you? Good thing I'm here."", 'Spells of ice work well against fire fiends ... And ice fiends are weak against fire magic. You follow?', 'Lightning and water are opposed, just like fire and ice. This one here is a water fiend, which means ...', 'This is the sort of thing that can happen if you pick the wrong element.', ""Uh, that was a bad example. This one's a water fiend, so fire and ice aren't very effective."", 'Take your time.', ""Kimahri Ronso, of the Ronso tribe. He's learned the fiends' way of fighting."", 'Show us what your training has taught you, Yuna!', ""I don't know who you are, or where you came from. If you interfere with Yuna's pilgrimage, we won't take it lightly."", '(Exasperated sigh) Great plan.', ""Wakka's ... a bit lacking in the imagination department."", ""The fin! That's where they're coming from."", ""You truly are clueless. Are you sure it's just your memory that's the problem?"", ""The dead need guidance. Filled with grief over their own death, they refuse to face their fate. They yearn to live on, and resent those still alive. You see, they envy the living. And in time, that envy turns to anger, even hate. Should these souls remain in Spira, they become fiends that prey on the living. Sad, isn't it?"", 'The sending takes them to the Farplane, where they may rest in peace.', 'Yuna chose her own path. She knew from the beginning what it meant. All we can do is protect her along the way. Until the end.', '(Nods slightly to Yuna, then throws hands in the air with a huff and leaves Tidus) Until she defeats Sin.', ""You did very well! They've reached the Farplane by now. But ... (Strokes hair) no tears next time, hm?"", ""(To Tidus) Yuna's saying she wants you with us."", ""We're all going to the temple anyway. Can't this wait till later?"", 'Kimahri, why don\'t you use ""Lancet"" on it?', ""Normally, it's a skill that weakens enemies and heals the user. But when a Ronso uses it, that Ronso can sometimes learn fiends' abilities."", 'Kids ...', 'Its tentacles absorb any spell cast at its body!', ""Fiends. They fall from Sin's body, and are left behind in its wake."", '(Shakes head) Amazing. Simply amazing.', ""You make up one theory after another, refusing to face the simple truth. Sin didn't take Chappu anywhere. Sin crushed him and left him on the Djose shore! Your brother won't just pop back."", ""Oh, and one more thing. No matter how much you want it, no one can take Chappu's place. No one can replace Sir Jecht, for that matter. And there's no replacement for Lord Braksa, either. It's pointless to think about it, and sad."", 'I think Wakka needs to do a little more praying.', 'But first, the Cloister of Trials. Kimahri? Wakka? Ready?', ""You're not a guardian yet."", 'Yuna will be the one to suffer the consequences!', 'The fayth are people who gave their lives to battle Sin. Yevon took their souls, willingly given from their still-living bodies.', ""Now they live forever, trapped in statues. But when a summoner beckons, the souls of the fayth emerge once again. That's what we call an aeon."", 'The chamber beyond is a sacred place. Only summoners may enter.', ""Well? Say something. You'll take responsibility?"", 'And if not?', 'What? Just leaving him in Luca?', 'Yuna wants to make him a guardian.', 'And whose fault is that?', ""Because he's Sir Jecht's son."", ""It's hard to say, but Yuna seems to believe so."", '""Okay?"" ""Okay?"" That\'s all you have to say?', ""You're right, for once."", 'I wonder which is best ...', ""Why don't you tell him he should?"", ""Become Yuna's guardian."", ""Because Yuna can't."", 'Be discreet.', 'Apparently. He told Yuna as much.', 'I ... I was five then, so I remember mine a little.', 'Hm?', ""I'm sorry. I need some time to think."", ""Maester Mika is the leader of all the peoples of Spira. He's come all the way from Bevelle. The tournament is being held to honor his fifty years as Maester."", ""It's crowded out there. Stay close."", 'Where in Spira have you been!?', ""Yuna's been kidnapped by the Al Bhed Psyches. In exchange for her safe return, they want the Aurochs to lose."", ""If they're only blitzball players, I doubt they'd do anything drastic. But we shouldn't take chances. Let's go get her."", ""Wakka said the same thing. He'll take care of the game. We should go get Yuna. The Al Bhed boat is in dock 4. Let's go."", ""Must be the Al Bhed's doing. Let's go the other way."", 'Ancient machina salvaged by the Al Bhed. They are mostly vulnerable to lightning.', 'The Al Bhed were expecting us.', ""(Shakes head) He won't last. Wakka's always like that."", ""Let's go."", ""Let's go."", ""It's probably out of power."", 'I hope you hurt them.', ""Don't tell Wakka about Yuna's lineage. The thing about Wakka–he never had much love for the Al Bhed."", 'I thought I told you not to tell Wakka!', ""Not the most ... graceful win. If it was Chappu, he'd still be standing."", '(Snarls) Excuse me?', ""You don't want to finish that sentence."", ""Please, don't tell anyone about Yuna's lineage."", 'I saw you floating there, on the sphere.', ""You really gave it your all, didn't you?"", ""What's happening?"", ""Not really. We don't know where the fiends came from. Maester Mika is safe and sound, thanks to Maester Seymour. That's about it."", 'Sir Auron knows him, apparently. You were right. He did meet someone he knew.', 'But ... why?', ""You're a real guardian now, so no mistakes. Understood?"", 'The Calm is a time of peace. It comes after a summoner defeats Sin, and lasts until Sin reappears.', 'The use of machina is strictly forbidden by the Yevon priesthood.', 'This might be the last time we can rest like this.', 'To the chocobo corral!', 'Now! Hit it hard and we can push it back!', ""Yuna, it's time to go."", 'Hmm ... I can only speculate.', 'Luzzu, no!', '(Sigh) Luzzu told me ... before we left.', 'Chappu ... He left the sword Wakka gave him in Besaid. And he fought with an Al Bhed machina weapon instead.', ""(Whispers to Tidus) That's Wen Kinoc, one of the Four Maesters of Yevon. He leads the warrior monks and also commands the Crusaders."", ""Anything could happen. Make sure you're ready for combat."", ""I'll cast a spell at its head!"", ""You were in contact with Sin again. The toxin–are you okay? Yuna was worried about you. You should let her know you're all right."", 'Rest while you can. We leave soon.', 'First down the Moonflow to the Guado city of Guadosalam ... Then we cross the Thunder Plains to the temple of Macalania.', 'The Lightning Mushroom Rock. It only opens when a summoner is addressing the fayth.', ""You should try to settle down. Yuna will be blamed if anything happens. Now we wait. This is also a guardian's duty."", 'No matter how dark the night, morning always comes. And our journey begins anew.', ""Really, there's no rush ... Here, your hair."", 'Ah ... we called to you, but with all that snoring ...', 'We cross the Moonflow.', ""I'm worried."", ""I mean I'm worried about those summoners disappearing."", 'Confident.', 'This is the Moonflow.', 'The entire river glows, like a sea of stars.', ""Riding a shoopuf isn't THAT much fun."", 'The merchants here are wily. Pick your shop well.', 'But the weight of the city caused the bridges to collapse, and it all sank to the bottom.', 'Yevon, it decides ... which machina we may use, and which we may not.', 'Or war will rage again.', 'They made weapons so powerful ... It was thought they could destroy the entire world.', 'The war ended ... and our reward ... was Sin.', 'Only as bad as their users.', 'Are you hurt?', ""I wonder ... Didn't Kimahri's clansman say something ... about summoners ... disappearing?"", ""You're right."", ""Looks like we're stuck here for a while."", 'Oh!', 'Uh, Wakka ...', 'Right. Sorry, Wakka.', ""(Examining Seymour's portrait, among others) These are the past leaders of the Guado."", ""Don't you know? The last leader ... (Glances to portrait on far side of room) Maester Jyscal wed a human woman. She was Seymour's mother."", ""There's no temple here in Guadosalam, see? Summoners usually just pass through on their way elsewhere."", '(Snaps) What?', ""You'd rather I say nothing, then?"", ""Well ... There are many things I do not know. Your Zanarkand is one of those things. I suppose I can't say what I think either way. Still, be careful. You shouldn't tell other people."", ""Why don't you eat something?"", ""Yuna, the high summoner's daughter. Seymour, the leader of the Guado. Married in the name of Yevon, overcoming the barriers of race. It would give Spira something cheery to talk about, for a change."", ""Go on, we'll be right behind you."", ""I'm not even sure what I'm saying."", ""Hmm ... That's a possibility."", 'What, me? With Wakka?', ""Getting along isn't enough. Not even close."", ""You'd do well to remember that. Knowing a bit about women might come in handy some day."", ""I won't be forgetting either."", 'Goodbye, Chappu. You always said I looked grumpy. But those were the happiest days of my life.', ""Why don't you try calling someone? All you have to do is think about them."", 'Did I miss something?', 'He is Lord Jyscal no more. Send him now!', 'I would think that he was sent once ... but he stayed on Spira. Something, a powerful emotion could have bound him to this world. Such things happen.', 'What?', ""As long as the pilgrimage continues, either way's fine."", 'People marry for many reasons.', ""Sometimes marriage doesn't require love, you know? Defeat Sin, and bring joy to the people of Spira. Get married, and bring joy to the people of Spira. For Yuna, they're just two ways down the same road. All you need is determination. If you have that, you don't need love."", 'Listen. If Yuna gets married, then I ...', 'Yes. If she is to marry, I would want her to marry for love.', 'But ... If Yuna said she wanted to marry the one she loves, I would have to object.', 'I know.', ""I've talked enough about that."", ""I'm sorry, just forget about it."", ""I shouldn't have to say this, but don't fall in love with her."", ""That's fine, then."", 'I see. But ... you must keep your feelings inside, until the pilgrimage is over.', ""Interesting. I suppose I could add you to my list. I wish you good luck, little boy. You're going to need it."", ""She's not appearing."", 'None of your business.', ""(Sigh) No ... it's not your fault. (Addresses pyreflies) Why aren't you here? I need to be alone right now."", 'See the lightning rod towers? The lightning is drawn to them ... hopefully.', 'Meaning we should avoid wide, open areas.', 'Stop kidding around.', ""It's not like her."", ""Yuna looked preoccupied. Was it because of Jyscal? Don't tell Rikku, but we leave as soon as Yuna's better."", 'But ... it can be effective. Magic is effective against marine fiends.', 'You should learn some spells, too.', 'Hmm ... Maybe later.', ""We're not through the Thunder Plains yet, so be prepared, all right? Did you two have a fight?"", 'Here?', '(Shakes head) I thought so.', 'Wait, is it ... Is it because of Lord Jyscal?', 'It absorbs all spells except its one weakness!', ""Yuna's really quiet. Sitting here like this, you really get to thinking."", ""We knew you'd be upset."", 'Just think of this as an opportunity to learn more about the Al Bhed.', ""You've done nothing to apologize for."", ""I hope that you're not too mad at Wakka."", '(Sigh) Thank you.', ""Me? She's ... fun to be with."", ""Well, I can tell she's not a bad person."", ""Well, there's more to it than that."", ""Wakka doesn't like the Al Bhed because of his brother Chappu."", 'What?', ""I can't say that I know, but why?"", 'Sin is the punishment for, and the incarnation of, crimes we have committed.', ""There's no need to know, so no one asks. You run or you fight. That is really all you can do. There's no sense brooding over it."", '(Chuckles) You really do come from a world where there is no Sin, like you say.', ""Come on, Wakka. Let's at least hear him out."", 'If he is truly at fault, it must be done.', ""We're under the lake ice, aren't we? Look. That's the bottom of the temple. We've fallen a long way. So now we're the traitors that killed a maester."", 'In exchange for marriage?', 'Sir Auron!?', 'But still, we have transgressed and must face our punishment.', ""You're too edgy. Listen to the hymn and calm down."", 'The fayth.', ""Of course it can. Don't be a fool. Say, isn't the ground shaking?"", 'The singing stopped.', 'The toxin! Watch out!', 'Are you all right?', '(Arrives) Are you all right?', ""Haven't found them yet. We're supposed to stay in one place if we get split up."", 'Gone ... (Shakes head) Some guardian I am.', ""Of all the places ... Let's go!"", 'A war? Between Yevon and the Al Bhed?', ""Rikku, what is the Summoners' Sanctum?"", 'It was just ... too hard to say.', ""Don't you think we tried to stop her? She follows ... her heart."", 'How?', 'This is tough on all of us.', 'And you still use it?', ""We're powerless as long as we're on this ship."", ""No matter what happens, Yuna won't give up her pilgrimage."", 'The Palace of St. Bevelle. Heart of Yevon.', ""It's called a wedding dress."", 'The city of Bevelle is built on the water. There may be underwater fighting. You or Rikku should study your magic, just in case. Seymour is one of the dead now. Odd. Why does Maester Mika allow the unsent to walk free?', 'The guardian wyrm, Evrae. The great sacred beast– protector of Bevelle!', ""The Calm Lands. Long ago, the high summoners fought Sin here. The road ends here. Beyond, there're no towns, no villages. Only endless plains."", 'Father Zuke!', 'Father, you came all the way here just to tell us this?', 'Thank you, Father.', 'Until half a year ago, he was a summoner. Wakka and I were his guardians.', 'He gave up halfway. Here, on this plain. Now, he is a monk at the Bevelle temple.', ""This is my third pilgrimage as a guardian. Father Zuke was my second. And my first, well ... It ended here, too. I've never been to the lands beyond. Mt. Gagazet towers to the north, and Zanarkand lies beyond that."", 'That way leads down into the valley.', 'The fayth is inside. As are the fiends.', 'They say it was stolen from a temple long ago.', ""It is ... It's you, is it not, Lady Ginnem? Forgive me. I was too young."", 'There is no human left in you now, is there?', 'Very well, then. Allow me to perform my last duty to you. My last as your guardian.', ""Strange. I thought it would be sadder, somehow. Maybe I've gotten used to farewells."", ""Wakka, I hope you're right."", 'Yuna, the fayth is inside. Go do what you came to do.', 'Lord Kelk Ronso, if I may. Have you not also turned your back on Bevelle?', ""Yuna's ... grown stronger."", ""That's why she's strong. She's still pressing forward. When weak people are driven they can't go far before they break. She keeps going forward, because she is strong."", ""Yuna has grown strong. And I ... All I can do is try and keep up with her. Let's get ready for the climb."", 'These mark the graves of summoners and guardians who failed.', ""Summoners that die up here ... aren't sent to the Farplane."", 'Who would send them? They die alone.', ""Many have become fiends, and they may want Yuna's company."", ""(Sigh) You're right."", 'All this way, only to fail. It must have been tough.', 'Yuna!', ""You'd fight your own father?"", 'Who wields power on this scale, and what could they be calling?', 'You okay?', ""If anything should happen in the water, we're relying on you three. If it gets dangerous, pull out quick."", 'She said ""Lady Yocun,"" didn\'t she? Wait! She guarded High Summoner Yocun?', 'If one of us has to become a fayth ... I volunteer.', ""If you want everything, you'll end up with nothing."", ""This ... this cannot be! The teachings state that we can exorcise Sin with complete atonement! It's been our only hope all these years!"", 'You can always run.', 'My thoughts exactly.', 'We need to sit and think this through. There has to be a way!', 'The Hymn is the key.', 'Sir Jecht likes the Hymn of the Fayth, correct?', 'Sin ... violence incarnate, listening peacefully.', ""Let me say it. If we attack Sin head-on, we've little chance of winning. However, if he hears the Hymn of the Fayth, he will become docile."", ""Well, I guess it's all or nothing."", ""I'm still not the person I wanted to become, not yet. I'll come back to let you know how things went. I hope I'll bring back ... good news."", 'Seven hundred years ago ... a monk who defied the teachings was sentenced here.', 'Just what does he think he can get away with?', 'Lady Yunalesca also mentioned him.', ""We'll be bringing a new Calm. One that will last forever. This will be a battle unmatched in the thousand years since Sin's birth. Spira without Sin ... hmm. Why is it so hard to imagine? Afterwards–after we defeat Sin–promise you'll stay with Yuna."", 'A singing ship in the sky.', ""Well? Let's go!"", 'Yes, I can hear the Hymn, too.', 'A day with you is never dull!', ""But it has weakened. I'm sure of it."", ""I think it's a little early to start celebrating."", ""Let's go. Just you and me."", 'You\'ve proven yourself as a guardian. Maybe even as the best. You know, your meeting Yuna was really quite ... Can\'t say ""Praise be to Yevon"" anymore, can we?', 'Here it comes!', 'What are you talking about?', ""Yuna, it's time."", 'Seven hundred years ago ... a monk who defied the teachings was sentenced here.', ""Let's go!""]",PC
